位置,手牌,大桶,FullEV,DLEv,DLEv_corrected,DLEv偏差%,修正后偏差%
IP,AsQh,桶7:纯空气,12.76,15.89,14.58,+24.5%,+14.3%
IP,AcQs,桶7:纯空气,12.76,15.82,14.51,+24.0%,+13.7%
IP,7d5d,桶3:中等成牌,12.77,15.60,14.45,+22.2%,+13.2%
IP,7h5h,桶3:中等成牌,12.77,15.60,14.45,+22.2%,+13.2%
IP,QdJd,桶6:弱听牌,12.83,9.25,11.46,-27.9%,-10.6%
IP,QhJh,桶6:弱听牌,12.83,9.25,11.46,-27.9%,-10.6%
IP,AdQs,桶7:纯空气,12.85,15.98,14.66,+24.4%,+14.1%
IP,AhQs,桶7:纯空气,12.85,15.98,14.66,+24.4%,+14.1%
IP,AcQd,桶7:纯空气,12.96,15.84,14.53,+22.2%,+12.1%
IP,AcQh,桶7:纯空气,12.96,15.84,14.53,+22.2%,+12.1%
IP,AdQc,桶7:纯空气,13.00,15.95,14.64,+22.7%,+12.6%
IP,AhQc,桶7:纯空气,13.00,15.95,14.64,+22.7%,+12.6%
IP,AhQd,桶7:纯空气,13.04,16.02,14.70,+22.9%,+12.7%
IP,AdQh,桶7:纯空气,13.04,16.02,14.70,+22.9%,+12.7%
IP,As5s,桶3:中等成牌,13.48,18.75,17.37,+39.2%,+28.9%
IP,6s6d,桶3:中等成牌,15.34,16.46,15.25,+7.3%,-0.6%
IP,6s6h,桶3:中等成牌,15.34,16.46,15.25,+7.3%,-0.6%
IP,6h6d,桶3:中等成牌,15.40,16.52,15.30,+7.3%,-0.7%
IP,6s6c,桶3:中等成牌,15.60,16.69,15.46,+7.0%,-0.9%
IP,6d6c,桶3:中等成牌,15.64,16.78,15.54,+7.3%,-0.6%
IP,6h6c,桶3:中等成牌,15.64,16.78,15.54,+7.3%,-0.6%
IP,AcQc,桶6:弱听牌,16.02,18.25,22.61,+13.9%,+41.1%
IP,AdQd,桶6:弱听牌,16.39,18.82,23.32,+14.8%,+42.2%
IP,AhQh,桶6:弱听牌,16.39,18.82,23.32,+14.8%,+42.2%
IP,Ad5d,桶3:中等成牌,17.30,21.76,20.15,+25.8%,+16.5%
IP,Ah5h,桶3:中等成牌,17.30,21.76,20.15,+25.8%,+16.5%
IP,7s7d,桶3:中等成牌,18.77,20.96,19.41,+11.7%,+3.4%
IP,7s7h,桶3:中等成牌,18.77,20.96,19.41,+11.7%,+3.4%
IP,7h7d,桶3:中等成牌,18.87,21.00,19.45,+11.3%,+3.1%
IP,7s7c,桶3:中等成牌,19.03,21.15,19.59,+11.2%,+3.0%
IP,7d7c,桶3:中等成牌,19.08,21.23,19.66,+11.2%,+3.0%
IP,7h7c,桶3:中等成牌,19.08,21.23,19.66,+11.2%,+3.0%
IP,8s8d,桶3:中等成牌,22.71,25.74,23.84,+13.3%,+4.9%
IP,8s8h,桶3:中等成牌,22.71,25.74,23.84,+13.3%,+4.9%
IP,8s8c,桶3:中等成牌,22.88,25.87,23.96,+13.0%,+4.7%
IP,8h8d,桶3:中等成牌,22.97,25.64,23.75,+11.6%,+3.4%
IP,8d8c,桶3:中等成牌,23.09,25.78,23.88,+11.7%,+3.4%
IP,8h8c,桶3:中等成牌,23.09,25.78,23.88,+11.7%,+3.4%
IP,9h9d,桶3:中等成牌,27.76,30.97,28.68,+11.6%,+3.3%
IP,9s9d,桶3:中等成牌,28.26,31.63,29.29,+11.9%,+3.6%
IP,9s9h,桶3:中等成牌,28.26,31.63,29.29,+11.9%,+3.6%
IP,9d9c,桶3:中等成牌,28.28,31.36,29.05,+10.9%,+2.7%
IP,9h9c,桶3:中等成牌,28.28,31.36,29.05,+10.9%,+2.7%
IP,9s9c,桶3:中等成牌,28.89,31.98,29.61,+10.7%,+2.5%
IP,ThTd,桶3:中等成牌,33.61,36.81,34.09,+9.5%,+1.4%
IP,TdTc,桶3:中等成牌,34.20,37.24,34.49,+8.9%,+0.8%
IP,ThTc,桶3:中等成牌,34.20,37.24,34.49,+8.9%,+0.8%
IP,TsTd,桶3:中等成牌,34.27,37.39,34.63,+9.1%,+1.0%
IP,TsTh,桶3:中等成牌,34.27,37.39,34.63,+9.1%,+1.0%
IP,TsTc,桶3:中等成牌,34.95,37.98,35.17,+8.7%,+0.6%
IP,JhJd,桶3:中等成牌,38.80,42.69,39.53,+10.0%,+1.9%
IP,JdJc,桶3:中等成牌,39.55,43.43,40.22,+9.8%,+1.7%
IP,JhJc,桶3:中等成牌,39.55,43.43,40.22,+9.8%,+1.7%
IP,JsJd,桶3:中等成牌,39.61,43.58,40.36,+10.0%,+1.9%
IP,JsJh,桶3:中等成牌,39.61,43.58,40.36,+10.0%,+1.9%
IP,JsJc,桶3:中等成牌,40.43,44.34,41.06,+9.7%,+1.6%
IP,QdQc,桶3:中等成牌,49.62,53.25,49.31,+7.3%,-0.6%
IP,QhQc,桶3:中等成牌,49.62,53.25,49.31,+7.3%,-0.6%
IP,QhQd,桶3:中等成牌,49.63,53.32,49.38,+7.4%,-0.5%
IP,QsQd,桶3:中等成牌,49.74,53.22,49.28,+7.0%,-0.9%
IP,QsQh,桶3:中等成牌,49.74,53.22,49.28,+7.0%,-0.9%
IP,QsQc,桶3:中等成牌,49.75,53.15,49.22,+6.8%,-1.1%
IP,Ks8s,桶1:超强成牌,84.49,80.75,94.48,-4.4%,+11.8%
IP,Ks7s,桶1:超强成牌,84.50,80.39,94.06,-4.9%,+11.3%
IP,Ks6s,桶1:超强成牌,84.74,80.53,94.21,-5.0%,+11.2%
IP,KsJd,桶1:超强成牌,85.36,82.23,96.21,-3.7%,+12.7%
IP,KsJh,桶1:超强成牌,85.36,82.23,96.21,-3.7%,+12.7%
IP,Ks9s,桶1:超强成牌,85.47,81.33,95.16,-4.8%,+11.3%
IP,KsJs,桶1:超强成牌,85.49,82.30,96.30,-3.7%,+12.6%
IP,KcJd,桶1:超强成牌,85.69,82.13,96.09,-4.2%,+12.1%
IP,KcJh,桶1:超强成牌,85.69,82.13,96.09,-4.2%,+12.1%
IP,KsJc,桶1:超强成牌,85.86,82.59,96.63,-3.8%,+12.5%
IP,Kc7c,桶1:超强成牌,86.09,80.46,94.14,-6.5%,+9.3%
IP,KcJs,桶1:超强成牌,86.22,82.59,96.64,-4.2%,+12.1%
IP,Kc6c,桶1:超强成牌,86.31,80.65,94.36,-6.6%,+9.3%
IP,Kc8c,桶1:超强成牌,86.36,81.00,94.77,-6.2%,+9.7%
IP,KsTs,桶1:超强成牌,86.51,82.00,95.94,-5.2%,+10.9%
IP,Kc9c,桶1:超强成牌,86.83,81.78,95.68,-5.8%,+10.2%
IP,KcJc,桶1:超强成牌,86.83,82.78,96.86,-4.7%,+11.5%
IP,KcTc,桶1:超强成牌,87.63,82.24,96.22,-6.1%,+9.8%
IP,KsQd,桶1:超强成牌,89.22,83.84,98.10,-6.0%,+10.0%
IP,KsQh,桶1:超强成牌,89.22,83.84,98.10,-6.0%,+10.0%
IP,KsQc,桶1:超强成牌,89.29,83.81,98.06,-6.1%,+9.8%
IP,KsQs,桶1:超强成牌,89.37,83.65,97.86,-6.4%,+9.5%
IP,KcQd,桶1:超强成牌,89.58,84.05,98.34,-6.2%,+9.8%
IP,KcQh,桶1:超强成牌,89.58,84.05,98.34,-6.2%,+9.8%
IP,KcQs,桶1:超强成牌,89.73,83.85,98.10,-6.6%,+9.3%
IP,KcQc,桶1:超强成牌,90.53,84.56,98.93,-6.6%,+9.3%
IP,AdKs,桶1:超强成牌,101.39,90.13,105.46,-11.1%,+4.0%
IP,AhKs,桶1:超强成牌,101.39,90.13,105.46,-11.1%,+4.0%
IP,AdKc,桶1:超强成牌,102.21,90.59,105.99,-11.4%,+3.7%
IP,AhKc,桶1:超强成牌,102.21,90.59,105.99,-11.4%,+3.7%
IP,AcKs,桶1:超强成牌,102.69,90.71,106.14,-11.7%,+3.4%
IP,AsKc,桶1:超强成牌,103.03,91.44,106.99,-11.2%,+3.8%
IP,5h5d,桶1:超强成牌,107.79,90.21,105.55,-16.3%,-2.1%
IP,5s5d,桶1:超强成牌,108.30,90.83,106.27,-16.1%,-1.9%
IP,5s5h,桶1:超强成牌,108.30,90.83,106.27,-16.1%,-1.9%
IP,Ks5s,桶1:超强成牌,131.04,101.95,119.28,-22.2%,-9.0%
