位置,手牌,大桶,FullEV,DLEv,DLEv_corrected,DLEv偏差%,修正后偏差%
IP,7s6s,桶1:超强成牌,74.69,66.02,77.90,-11.6%,+4.3%
IP,7s5s,桶1:超强成牌,75.11,66.09,77.98,-12.0%,+3.8%
IP,8s6s,桶1:超强成牌,80.29,69.17,81.62,-13.9%,+1.7%
IP,8s7s,桶1:超强成牌,83.46,70.47,83.15,-15.6%,-0.4%
IP,Qs8s,桶1:超强成牌,96.90,77.33,91.25,-20.2%,-5.8%
IP,Ts7s,桶1:超强成牌,97.57,77.46,91.41,-20.6%,-6.3%
IP,Ts8s,桶1:超强成牌,99.73,78.59,92.73,-21.2%,-7.0%
IP,Ks8s,桶1:超强成牌,104.79,84.90,100.18,-19.0%,-4.4%
IP,Ks7s,桶1:超强成牌,106.02,85.08,100.39,-19.8%,-5.3%
IP,Ks6s,桶1:超强成牌,106.55,86.34,101.88,-19.0%,-4.4%
IP,Ks5s,桶1:超强成牌,106.93,86.62,102.21,-19.0%,-4.4%
IP,KsQs,桶1:超强成牌,107.01,84.78,100.04,-20.8%,-6.5%
IP,QsTs,桶1:超强成牌,109.99,88.15,104.02,-19.9%,-5.4%
IP,KsTs,桶1:超强成牌,110.58,86.45,102.01,-21.8%,-7.7%
