位置,手牌,大桶,FullEV,DLEv,DLEv_corrected,DLEv偏差%,修正后偏差%
IP,As5s,桶5:常规强听牌,43.95,29.72,41.59,-32.4%,-5.4%
IP,Ts8s,桶4:超强听牌,44.18,29.47,36.73,-33.3%,-16.9%
IP,AcQc,桶2:中等顶对,44.59,48.40,49.45,+8.5%,+10.9%
IP,AdQd,桶2:中等顶对,44.59,48.40,49.45,+8.5%,+10.9%
IP,AdQc,桶2:中等顶对,44.60,48.40,49.45,+8.5%,+10.9%
IP,AcQd,桶2:中等顶对,44.60,48.40,49.45,+8.5%,+10.9%
IP,Ks9s,桶4:超强听牌,44.84,33.58,41.85,-25.1%,-6.7%
IP,AhQc,桶2:中等顶对,44.87,48.52,49.58,+8.1%,+10.5%
IP,AhQd,桶2:中等顶对,44.87,48.52,49.58,+8.1%,+10.5%
IP,As2s,桶5:常规强听牌,46.06,30.69,42.95,-33.4%,-6.8%
IP,As3s,桶5:常规强听牌,46.14,30.69,42.96,-33.5%,-6.9%
IP,AcQs,桶2:中等顶对,48.59,52.61,53.75,+8.3%,+10.6%
IP,AdQs,桶2:中等顶对,48.59,52.61,53.75,+8.3%,+10.6%
IP,AhQs,桶2:中等顶对,48.88,52.66,53.81,+7.7%,+10.1%
IP,AsQc,桶2:中等顶对,52.09,53.84,55.02,+3.4%,+5.6%
IP,AsQd,桶2:中等顶对,52.09,53.84,55.02,+3.4%,+5.6%
IP,AsTs,桶4:超强听牌,57.67,41.22,51.37,-28.5%,-10.9%
IP,Qs8s,桶4:超强听牌,60.38,56.14,69.96,-7.0%,+15.9%
IP,Ts9s,桶4:超强听牌,61.19,40.68,50.71,-33.5%,-17.1%
IP,Qs9s,桶4:超强听牌,61.70,57.02,71.06,-7.6%,+15.2%
IP,QsTs,桶4:超强听牌,65.70,60.07,74.87,-8.6%,+14.0%
IP,KsTs,桶4:超强听牌,69.07,47.19,58.81,-31.7%,-14.9%
IP,KsQs,桶4:超强听牌,69.71,65.50,81.63,-6.0%,+17.1%
IP,AsQs,桶4:超强听牌,84.67,73.64,91.78,-13.0%,+8.4%
IP,QcJc,桶1:超强成牌,93.73,71.68,93.76,-23.5%,+0.0%
IP,QdJd,桶1:超强成牌,93.73,71.68,93.76,-23.5%,+0.0%
IP,4h4c,桶1:超强成牌,116.45,81.26,106.29,-30.2%,-8.7%
IP,4h4d,桶1:超强成牌,116.45,81.26,106.29,-30.2%,-8.7%
IP,4d4c,桶1:超强成牌,118.10,81.50,106.61,-31.0%,-9.7%
IP,JdJc,桶1:超强成牌,129.56,84.96,111.13,-34.4%,-14.2%
IP,JhJc,桶1:超强成牌,131.89,86.01,112.50,-34.8%,-14.7%
IP,JhJd,桶1:超强成牌,131.89,86.01,112.50,-34.8%,-14.7%
IP,QdQc,桶1:超强成牌,138.84,100.57,131.54,-27.6%,-5.3%
IP,QsQc,桶1:超强成牌,143.29,100.71,131.73,-29.7%,-8.1%
IP,QsQd,桶1:超强成牌,143.29,100.71,131.73,-29.7%,-8.1%
