位置,手牌,大桶,FullEV,DLEv,DLEv_corrected,DLEv偏差%,修正后偏差%
OOP,AcJh,桶6:弱听牌,13.19,16.68,13.15,+26.5%,-0.3%
OOP,AdQc,桶6:弱听牌,13.35,18.48,14.56,+38.4%,+9.0%
OOP,AsQc,桶6:弱听牌,13.35,18.48,14.56,+38.4%,+9.0%
OOP,8h5h,桶3:中等成牌,13.38,18.49,15.10,+38.2%,+12.9%
OOP,AhQh,桶6:弱听牌,13.52,17.58,13.85,+30.0%,+2.4%
OOP,AhQc,桶6:弱听牌,14.02,18.96,14.94,+35.3%,+6.6%
OOP,6h6d,桶3:中等成牌,14.63,18.38,15.02,+25.6%,+2.6%
OOP,6s6h,桶3:中等成牌,14.63,18.38,15.02,+25.6%,+2.6%
OOP,AcQd,桶6:弱听牌,15.16,19.49,15.36,+28.6%,+1.3%
OOP,AcQs,桶6:弱听牌,15.16,19.49,15.36,+28.6%,+1.3%
OOP,6s6d,桶3:中等成牌,15.36,18.39,15.03,+19.7%,-2.2%
OOP,AcQh,桶6:弱听牌,15.38,19.64,15.48,+27.7%,+0.6%
OOP,6h6c,桶3:中等成牌,15.78,19.27,15.74,+22.1%,-0.3%
OOP,6d6c,桶3:中等成牌,16.22,19.46,15.90,+20.0%,-2.0%
OOP,6s6c,桶3:中等成牌,16.22,19.46,15.90,+20.0%,-2.0%
OOP,Ah5h,桶3:中等成牌,16.65,21.41,17.49,+28.6%,+5.0%
OOP,7h7d,桶3:中等成牌,16.87,20.21,16.51,+19.8%,-2.1%
OOP,7s7h,桶3:中等成牌,16.87,20.21,16.51,+19.8%,-2.1%
OOP,7s7d,桶3:中等成牌,17.63,20.51,16.76,+16.3%,-5.0%
OOP,7h7c,桶3:中等成牌,17.97,21.82,17.83,+21.4%,-0.8%
OOP,7d7c,桶3:中等成牌,18.41,22.11,18.06,+20.1%,-1.9%
OOP,7s7c,桶3:中等成牌,18.41,22.11,18.06,+20.1%,-1.9%
OOP,8h8d,桶3:中等成牌,19.64,22.78,18.61,+16.0%,-5.2%
OOP,8s8h,桶3:中等成牌,19.64,22.78,18.61,+16.0%,-5.2%
OOP,8s8d,桶3:中等成牌,20.43,23.19,18.95,+13.5%,-7.2%
OOP,8h8c,桶3:中等成牌,20.73,24.43,19.96,+17.9%,-3.7%
OOP,9c6c,桶5:常规强听牌,20.81,19.37,19.95,-6.9%,-4.1%
OOP,8c6c,桶5:常规强听牌,20.82,19.31,19.89,-7.2%,-4.5%
OOP,8d8c,桶3:中等成牌,21.20,24.78,20.25,+16.9%,-4.5%
OOP,8s8c,桶3:中等成牌,21.20,24.78,20.25,+16.9%,-4.5%
OOP,8c7c,桶5:常规强听牌,21.22,20.04,20.64,-5.5%,-2.7%
OOP,7c6c,桶5:常规强听牌,21.24,19.54,20.13,-8.0%,-5.2%
OOP,9c7c,桶5:常规强听牌,21.26,19.99,20.59,-6.0%,-3.2%
OOP,9c8c,桶5:常规强听牌,21.77,20.87,21.50,-4.1%,-1.2%
OOP,9h9d,桶3:中等成牌,22.47,26.01,21.25,+15.7%,-5.4%
OOP,9s9h,桶3:中等成牌,22.47,26.01,21.25,+15.7%,-5.4%
OOP,9s9d,桶3:中等成牌,22.86,26.42,21.58,+15.6%,-5.6%
OOP,9h9c,桶3:中等成牌,23.91,27.59,22.54,+15.4%,-5.7%
OOP,9d9c,桶3:中等成牌,24.14,27.98,22.86,+15.9%,-5.3%
OOP,9s9c,桶3:中等成牌,24.14,27.98,22.86,+15.9%,-5.3%
OOP,JcTc,桶5:常规强听牌,25.22,24.08,24.81,-4.5%,-1.6%
OOP,ThTd,桶3:中等成牌,26.49,29.64,24.22,+11.9%,-8.6%
OOP,TsTh,桶3:中等成牌,26.49,29.64,24.22,+11.9%,-8.6%
OOP,QcTc,桶5:常规强听牌,26.81,25.91,26.68,-3.4%,-0.5%
OOP,TsTd,桶3:中等成牌,26.95,30.09,24.58,+11.6%,-8.8%
OOP,Ac8c,桶5:常规强听牌,27.19,28.46,29.32,+4.7%,+7.8%
OOP,Ac4c,桶5:常规强听牌,27.60,28.05,28.89,+1.6%,+4.7%
OOP,Ac9c,桶5:常规强听牌,27.73,28.91,29.78,+4.2%,+7.4%
OOP,ThTc,桶3:中等成牌,27.75,31.15,25.45,+12.2%,-8.3%
OOP,TdTc,桶3:中等成牌,28.03,31.55,25.78,+12.6%,-8.0%
OOP,TsTc,桶3:中等成牌,28.03,31.55,25.78,+12.6%,-8.0%
OOP,AcTc,桶5:常规强听牌,28.60,30.12,31.02,+5.3%,+8.5%
OOP,QcJc,桶5:常规强听牌,28.62,27.52,28.34,-3.9%,-1.0%
OOP,AcJc,桶5:常规强听牌,30.77,32.87,33.86,+6.8%,+10.0%
OOP,JsJd,桶3:中等成牌,32.49,35.50,29.01,+9.3%,-10.7%
OOP,JhJd,桶3:中等成牌,32.56,35.51,29.01,+9.1%,-10.9%
OOP,JsJh,桶3:中等成牌,32.56,35.51,29.01,+9.1%,-10.9%
OOP,AcQc,桶5:常规强听牌,32.76,35.34,36.40,+7.9%,+11.1%
OOP,JdJc,桶3:中等成牌,34.18,37.44,30.59,+9.5%,-10.5%
OOP,JsJc,桶3:中等成牌,34.18,37.44,30.59,+9.5%,-10.5%
OOP,JhJc,桶3:中等成牌,34.41,37.45,30.59,+8.8%,-11.1%
OOP,QhQd,桶3:中等成牌,36.75,40.74,33.28,+10.9%,-9.4%
OOP,QsQh,桶3:中等成牌,36.75,40.74,33.28,+10.9%,-9.4%
OOP,QsQd,桶3:中等成牌,36.90,40.85,33.37,+10.7%,-9.6%
OOP,QhQc,桶3:中等成牌,39.03,42.74,34.92,+9.5%,-10.5%
OOP,QdQc,桶3:中等成牌,39.08,42.85,35.00,+9.6%,-10.4%
OOP,QsQc,桶3:中等成牌,39.08,42.85,35.00,+9.6%,-10.4%
OOP,AsAd,桶1:超强成牌,43.30,43.88,49.63,+1.4%,+14.6%
OOP,AhAd,桶1:超强成牌,43.54,44.18,49.96,+1.5%,+14.8%
OOP,AsAh,桶1:超强成牌,43.54,44.18,49.96,+1.5%,+14.8%
OOP,AdAc,桶1:超强成牌,46.64,45.73,51.72,-2.0%,+10.9%
OOP,AsAc,桶1:超强成牌,46.64,45.73,51.72,-2.0%,+10.9%
OOP,AhAc,桶1:超强成牌,47.12,45.94,51.96,-2.5%,+10.3%
OOP,Kd9d,桶1:超强成牌,68.62,58.82,66.53,-14.3%,-3.0%
OOP,Ks9s,桶1:超强成牌,68.62,58.82,66.53,-14.3%,-3.0%
OOP,KdTd,桶1:超强成牌,68.98,59.35,67.12,-14.0%,-2.7%
OOP,KsTs,桶1:超强成牌,68.98,59.35,67.12,-14.0%,-2.7%
OOP,KdQh,桶1:超强成牌,70.13,63.54,71.86,-9.4%,+2.5%
OOP,KsQh,桶1:超强成牌,70.13,63.54,71.86,-9.4%,+2.5%
OOP,KdQd,桶1:超强成牌,70.15,63.65,71.99,-9.3%,+2.6%
OOP,KsQs,桶1:超强成牌,70.15,63.65,71.99,-9.3%,+2.6%
OOP,KsQd,桶1:超强成牌,70.18,63.65,71.99,-9.3%,+2.6%
OOP,KdQs,桶1:超强成牌,70.18,63.65,71.99,-9.3%,+2.6%
OOP,KdJd,桶1:超强成牌,71.02,60.69,68.64,-14.5%,-3.4%
OOP,KsJs,桶1:超强成牌,71.02,60.69,68.64,-14.5%,-3.4%
