位置,手牌,大桶,FullEV,DLEv,DLEv_corrected,DLEv偏差%,修正后偏差%
OOP,6h5h,桶6:弱听牌,7.43,5.70,5.85,-23.3%,-21.2%
OOP,6s5s,桶6:弱听牌,7.45,5.68,5.83,-23.8%,-21.8%
OOP,6d5d,桶6:弱听牌,7.52,5.63,5.78,-25.2%,-23.2%
OOP,Ac9c,桶7:纯空气,7.93,12.21,9.02,+53.9%,+13.8%
OOP,9c8c,桶6:弱听牌,8.65,9.50,9.76,+9.8%,+12.8%
OOP,6h6c,桶3:中等成牌,8.92,15.43,11.40,+72.9%,+27.8%
OOP,6s6c,桶3:中等成牌,8.93,15.43,11.40,+72.8%,+27.7%
OOP,6d6c,桶3:中等成牌,9.01,15.55,11.49,+72.5%,+27.5%
OOP,6s6h,桶3:中等成牌,9.41,15.53,11.48,+65.1%,+22.0%
OOP,6h6d,桶3:中等成牌,9.49,15.65,11.56,+64.8%,+21.8%
OOP,6s6d,桶3:中等成牌,9.50,15.64,11.56,+64.6%,+21.7%
OOP,7h7c,桶3:中等成牌,10.01,16.90,12.49,+68.8%,+24.8%
OOP,7s7c,桶3:中等成牌,10.02,16.90,12.49,+68.7%,+24.6%
OOP,7d7c,桶3:中等成牌,10.04,16.89,12.48,+68.2%,+24.3%
OOP,Ad8d,桶6:弱听牌,10.18,12.62,12.96,+24.0%,+27.3%
OOP,As8s,桶6:弱听牌,10.21,12.66,13.00,+24.0%,+27.4%
OOP,Ah8h,桶6:弱听牌,10.24,12.67,13.01,+23.7%,+27.0%
OOP,7s7h,桶3:中等成牌,10.38,17.02,12.58,+63.9%,+21.1%
OOP,7h7d,桶3:中等成牌,10.40,17.01,12.57,+63.5%,+20.9%
OOP,7s7d,桶3:中等成牌,10.41,17.01,12.57,+63.4%,+20.7%
OOP,Ah5h,桶6:弱听牌,10.43,11.40,11.71,+9.3%,+12.3%
OOP,As5s,桶6:弱听牌,10.46,11.42,11.73,+9.1%,+12.1%
OOP,Ad5d,桶6:弱听牌,10.51,11.33,11.63,+7.8%,+10.7%
OOP,Ad9d,桶6:弱听牌,10.79,13.35,13.71,+23.7%,+27.0%
OOP,As9s,桶6:弱听牌,10.89,13.41,13.77,+23.2%,+26.5%
OOP,Ah9h,桶6:弱听牌,10.91,13.42,13.78,+22.9%,+26.3%
OOP,9d8d,桶6:弱听牌,11.43,11.86,12.18,+3.8%,+6.6%
OOP,9s8s,桶6:弱听牌,11.68,11.61,11.92,-0.6%,+2.1%
OOP,8s8c,桶3:中等成牌,11.73,19.56,14.46,+66.8%,+23.3%
OOP,8h8c,桶3:中等成牌,11.76,19.61,14.49,+66.8%,+23.3%
OOP,9h8h,桶6:弱听牌,11.78,11.69,12.00,-0.8%,+1.9%
OOP,8d8c,桶3:中等成牌,11.82,19.77,14.61,+67.2%,+23.5%
OOP,8s8h,桶3:中等成牌,12.01,19.55,14.45,+62.8%,+20.3%
OOP,8s8d,桶3:中等成牌,12.06,19.70,14.56,+63.4%,+20.7%
OOP,8h8d,桶3:中等成牌,12.08,19.76,14.60,+63.5%,+20.8%
OOP,Kc9c,桶6:弱听牌,12.70,14.33,14.72,+12.8%,+15.8%
OOP,9s9c,桶3:中等成牌,13.29,22.31,16.49,+67.9%,+24.1%
OOP,9h9c,桶3:中等成牌,13.33,22.37,16.53,+67.8%,+24.0%
OOP,9s9h,桶3:中等成牌,13.40,22.25,16.44,+66.0%,+22.7%
OOP,9d9c,桶3:中等成牌,13.43,22.56,16.67,+68.0%,+24.1%
OOP,9s9d,桶3:中等成牌,13.50,22.44,16.58,+66.2%,+22.8%
OOP,9h9d,桶3:中等成牌,13.54,22.50,16.62,+66.1%,+22.8%
OOP,Ac4c,桶3:中等成牌,14.03,19.01,14.05,+35.5%,+0.2%
OOP,5c4c,桶3:中等成牌,14.11,16.73,12.36,+18.5%,-12.4%
OOP,Kd9d,桶6:弱听牌,16.23,16.23,16.67,-0.0%,+2.7%
OOP,Ks9s,桶6:弱听牌,16.42,16.18,16.62,-1.4%,+1.2%
OOP,Kh9h,桶6:弱听牌,16.51,16.15,16.59,-2.2%,+0.4%
OOP,TsTc,桶3:中等成牌,16.62,26.10,19.29,+57.0%,+16.0%
OOP,ThTc,桶3:中等成牌,16.65,26.08,19.27,+56.6%,+15.7%
OOP,TsTh,桶3:中等成牌,16.75,25.97,19.20,+55.1%,+14.6%
OOP,TdTc,桶3:中等成牌,16.82,26.31,19.44,+56.4%,+15.6%
OOP,TsTd,桶3:中等成牌,16.92,26.20,19.36,+54.9%,+14.4%
OOP,ThTd,桶3:中等成牌,16.96,26.19,19.35,+54.4%,+14.1%
OOP,5s4s,桶3:中等成牌,18.78,19.22,14.21,+2.3%,-24.4%
OOP,5h4h,桶3:中等成牌,18.85,19.22,14.21,+2.0%,-24.6%
OOP,AcKc,桶5:常规强听牌,19.78,24.32,24.23,+23.0%,+22.5%
OOP,As4s,桶3:中等成牌,20.03,21.44,15.85,+7.1%,-20.9%
OOP,AcKh,桶5:常规强听牌,20.07,24.35,24.25,+21.4%,+20.9%
OOP,AcKs,桶5:常规强听牌,20.07,24.32,24.23,+21.2%,+20.7%
OOP,AcKd,桶5:常规强听牌,20.11,24.35,24.26,+21.1%,+20.6%
OOP,Ah4h,桶3:中等成牌,20.16,21.41,15.82,+6.2%,-21.5%
OOP,AdKc,桶5:常规强听牌,20.21,24.27,24.18,+20.1%,+19.6%
OOP,AhKc,桶5:常规强听牌,20.21,24.47,24.37,+21.1%,+20.6%
OOP,AsKc,桶5:常规强听牌,20.23,24.48,24.38,+21.0%,+20.5%
OOP,AdKh,桶5:常规强听牌,20.56,24.34,24.24,+18.4%,+17.9%
OOP,AdKs,桶5:常规强听牌,20.56,24.32,24.22,+18.3%,+17.8%
OOP,AhKs,桶5:常规强听牌,20.57,24.47,24.37,+19.0%,+18.5%
OOP,AsKh,桶5:常规强听牌,20.59,24.50,24.40,+19.0%,+18.5%
OOP,AhKd,桶5:常规强听牌,20.61,24.50,24.40,+18.8%,+18.4%
OOP,AsKd,桶5:常规强听牌,20.63,24.50,24.40,+18.8%,+18.3%
OOP,AcTc,桶6:弱听牌,21.29,19.00,19.52,-10.7%,-8.3%
OOP,JcTc,桶3:中等成牌,22.77,32.92,24.33,+44.6%,+6.8%
OOP,AdKd,桶5:常规强听牌,25.51,26.68,26.58,+4.6%,+4.2%
OOP,KcJc,桶3:中等成牌,25.68,35.97,26.58,+40.1%,+3.5%
OOP,AsKs,桶5:常规强听牌,25.71,26.95,26.84,+4.8%,+4.4%
OOP,AhKh,桶5:常规强听牌,25.75,26.95,26.84,+4.7%,+4.2%
OOP,AdTd,桶6:弱听牌,26.41,20.63,21.18,-21.9%,-19.8%
OOP,AsTs,桶6:弱听牌,26.78,20.60,21.15,-23.1%,-21.0%
OOP,AhTh,桶6:弱听牌,26.93,20.60,21.15,-23.5%,-21.4%
OOP,JdTd,桶3:中等成牌,27.78,35.04,25.90,+26.2%,-6.8%
OOP,JsTs,桶3:中等成牌,28.22,34.57,25.55,+22.5%,-9.5%
OOP,AcJs,桶3:中等成牌,28.53,38.05,28.12,+33.4%,-1.4%
OOP,AcJc,桶3:中等成牌,28.55,38.28,28.29,+34.1%,-0.9%
OOP,AcJd,桶3:中等成牌,28.94,38.43,28.40,+32.8%,-1.9%
OOP,AhJs,桶3:中等成牌,28.94,38.11,28.17,+31.7%,-2.7%
OOP,AhJc,桶3:中等成牌,28.96,38.30,28.31,+32.3%,-2.2%
OOP,AsJc,桶3:中等成牌,28.99,38.37,28.36,+32.4%,-2.2%
OOP,AdJs,桶3:中等成牌,29.11,38.33,28.32,+31.7%,-2.7%
OOP,AdJc,桶3:中等成牌,29.13,38.53,28.48,+32.3%,-2.3%
OOP,AhJd,桶3:中等成牌,29.35,38.45,28.41,+31.0%,-3.2%
OOP,AsJd,桶3:中等成牌,29.37,38.52,28.46,+31.1%,-3.1%
OOP,KdJd,桶3:中等成牌,30.95,37.89,28.00,+22.4%,-9.5%
OOP,KsJs,桶3:中等成牌,31.29,37.73,27.88,+20.6%,-10.9%
OOP,AdJd,桶3:中等成牌,34.95,40.40,29.86,+15.6%,-14.6%
OOP,AsJs,桶3:中等成牌,34.98,39.96,29.53,+14.2%,-15.6%
OOP,QcTc,桶3:中等成牌,36.48,43.91,32.45,+20.4%,-11.0%
OOP,KcTc,桶5:常规强听牌,37.85,25.53,25.42,-32.6%,-32.8%
OOP,KcQh,桶2:中等顶对,40.54,48.12,47.78,+18.7%,+17.9%
OOP,KsQh,桶2:中等顶对,40.79,48.15,47.82,+18.1%,+17.2%
OOP,KdQh,桶2:中等顶对,40.80,48.20,47.87,+18.2%,+17.3%
OOP,KcQc,桶2:中等顶对,40.83,48.44,48.10,+18.6%,+17.8%
OOP,KsQc,桶2:中等顶对,41.09,48.48,48.14,+18.0%,+17.2%
OOP,KhQc,桶2:中等顶对,41.09,48.54,48.20,+18.1%,+17.3%
OOP,KdQc,桶2:中等顶对,41.09,48.53,48.19,+18.1%,+17.3%
OOP,KcQd,桶2:中等顶对,41.38,48.53,48.19,+17.3%,+16.5%
OOP,QdTd,桶3:中等成牌,41.48,45.58,33.68,+9.9%,-18.8%
OOP,KhQd,桶2:中等顶对,41.61,48.63,48.29,+16.9%,+16.1%
OOP,KsQd,桶2:中等顶对,41.62,48.58,48.24,+16.7%,+15.9%
OOP,QhTh,桶3:中等成牌,41.92,45.18,33.39,+7.8%,-20.4%
OOP,KdTd,桶5:常规强听牌,42.45,27.87,27.76,-34.3%,-34.6%
OOP,KsTs,桶5:常规强听牌,43.00,27.85,27.74,-35.2%,-35.5%
OOP,KhTh,桶5:常规强听牌,43.08,27.89,27.78,-35.3%,-35.5%
OOP,KhQh,桶2:中等顶对,45.80,49.36,49.01,+7.8%,+7.0%
OOP,KdQd,桶2:中等顶对,45.97,49.84,49.49,+8.4%,+7.6%
OOP,AcQh,桶2:中等顶对,48.95,53.07,52.70,+8.4%,+7.7%
OOP,AsQh,桶2:中等顶对,49.35,53.00,52.63,+7.4%,+6.7%
OOP,AdQh,桶2:中等顶对,49.41,53.21,52.84,+7.7%,+6.9%
OOP,AcQc,桶2:中等顶对,49.49,53.47,53.09,+8.0%,+7.3%
OOP,AhQc,桶2:中等顶对,49.85,53.44,53.07,+7.2%,+6.5%
OOP,AsQc,桶2:中等顶对,49.86,53.38,53.01,+7.1%,+6.3%
OOP,AdQc,桶2:中等顶对,49.91,53.60,53.22,+7.4%,+6.6%
OOP,AcQd,桶2:中等顶对,50.09,53.61,53.23,+7.0%,+6.3%
OOP,AhQd,桶2:中等顶对,50.46,53.58,53.21,+6.2%,+5.4%
OOP,AsQd,桶2:中等顶对,50.47,53.53,53.15,+6.1%,+5.3%
OOP,AhQh,桶2:中等顶对,54.58,54.19,53.81,-0.7%,-1.4%
OOP,AsAc,桶1:超强成牌,55.41,55.99,70.16,+1.0%,+26.6%
OOP,AdQd,桶2:中等顶对,55.43,54.92,54.53,-0.9%,-1.6%
OOP,AhAc,桶1:超强成牌,55.47,56.05,70.23,+1.0%,+26.6%
OOP,AdAc,桶1:超强成牌,55.58,56.18,70.40,+1.1%,+26.7%
OOP,AsAh,桶1:超强成牌,55.97,55.94,70.09,-0.0%,+25.2%
OOP,AsAd,桶1:超强成牌,56.05,56.08,70.27,+0.0%,+25.4%
OOP,AhAd,桶1:超强成牌,56.11,56.14,70.35,+0.1%,+25.4%
OOP,KhKc,桶1:超强成牌,56.17,55.88,70.02,-0.5%,+24.6%
OOP,KsKc,桶1:超强成牌,56.19,55.84,69.97,-0.6%,+24.5%
OOP,KdKc,桶1:超强成牌,56.26,55.91,70.05,-0.6%,+24.5%
OOP,KsKh,桶1:超强成牌,56.44,55.94,70.10,-0.9%,+24.2%
OOP,KhKd,桶1:超强成牌,56.52,56.00,70.17,-0.9%,+24.2%
OOP,KsKd,桶1:超强成牌,56.53,55.97,70.13,-1.0%,+24.1%
OOP,QcJc,桶1:超强成牌,81.06,62.54,78.37,-22.8%,-3.3%
OOP,QdJd,桶1:超强成牌,84.70,63.56,79.64,-25.0%,-6.0%
OOP,JdJc,桶1:超强成牌,122.90,74.60,93.47,-39.3%,-23.9%
OOP,JsJd,桶1:超强成牌,124.77,75.27,94.31,-39.7%,-24.4%
OOP,JsJc,桶1:超强成牌,125.19,75.26,94.30,-39.9%,-24.7%
OOP,QdQc,桶1:超强成牌,134.96,79.63,99.78,-41.0%,-26.1%
OOP,QhQd,桶1:超强成牌,137.91,81.98,102.72,-40.6%,-25.5%
OOP,QhQc,桶1:超强成牌,137.99,82.40,103.25,-40.3%,-25.2%
IP,8c6c,桶7:纯空气,1.88,3.82,2.37,+103.5%,+26.4%
IP,8c7c,桶7:纯空气,1.96,4.27,2.65,+117.2%,+35.0%
IP,9c6c,桶7:纯空气,2.20,5.06,3.14,+129.5%,+42.7%
IP,7c6c,桶7:纯空气,2.21,2.94,1.83,+33.1%,-17.3%
IP,9c7c,桶7:纯空气,2.31,5.55,3.45,+140.2%,+49.3%
IP,7c5c,桶7:纯空气,2.47,3.72,2.31,+50.8%,-6.3%
IP,6c5c,桶7:纯空气,3.52,3.46,2.15,-1.7%,-38.9%
IP,Tc7c,桶7:纯空气,3.53,6.72,4.18,+90.5%,+18.4%
IP,8d7d,桶6:弱听牌,3.69,5.59,5.61,+51.4%,+51.9%
IP,8d6d,桶6:弱听牌,3.71,5.13,5.14,+38.0%,+38.4%
IP,Ac6c,桶7:纯空气,3.72,7.21,4.48,+94.2%,+20.7%
IP,Ac7c,桶7:纯空气,3.72,7.50,4.66,+101.6%,+25.3%
IP,8s6s,桶6:弱听牌,3.76,5.15,5.17,+37.1%,+37.5%
IP,8s7s,桶6:弱听牌,3.79,5.60,5.62,+47.6%,+48.1%
IP,8h6h,桶6:弱听牌,3.81,5.21,5.23,+36.8%,+37.2%
IP,9d6d,桶6:弱听牌,3.85,6.21,6.23,+61.5%,+62.0%
IP,8h7h,桶6:弱听牌,3.85,5.67,5.68,+47.1%,+47.6%
IP,9d7d,桶6:弱听牌,3.89,6.69,6.71,+71.8%,+72.4%
IP,9s6s,桶6:弱听牌,3.96,6.25,6.27,+58.0%,+58.5%
IP,7d6d,桶6:弱听牌,4.00,4.28,4.29,+6.9%,+7.3%
IP,9h6h,桶6:弱听牌,4.00,6.28,6.30,+56.9%,+57.4%
IP,9s7s,桶6:弱听牌,4.04,6.72,6.74,+66.3%,+66.9%
IP,7s6s,桶6:弱听牌,4.06,4.27,4.28,+5.2%,+5.6%
IP,9h7h,桶6:弱听牌,4.09,6.76,6.78,+65.0%,+65.5%
IP,7h6h,桶6:弱听牌,4.10,4.32,4.34,+5.5%,+5.9%
IP,Kc7c,桶7:纯空气,4.13,7.32,4.55,+77.3%,+10.2%
IP,Kc6c,桶7:纯空气,4.18,7.08,4.40,+69.2%,+5.2%
IP,Ac8c,桶7:纯空气,4.28,8.35,5.19,+94.8%,+21.1%
IP,5c3c,桶7:纯空气,4.31,4.93,3.06,+14.2%,-29.0%
IP,Kc8c,桶7:纯空气,4.39,7.51,4.67,+71.3%,+6.4%
IP,7d5d,桶6:弱听牌,4.49,4.93,4.94,+9.8%,+10.1%
IP,7s5s,桶6:弱听牌,4.55,5.03,5.05,+10.7%,+11.1%
IP,7h5h,桶6:弱听牌,4.58,5.10,5.12,+11.5%,+11.9%
IP,Kc5c,桶7:纯空气,4.63,7.04,4.37,+52.1%,-5.5%
IP,Ac5c,桶7:纯空气,4.71,7.42,4.61,+57.4%,-2.1%
IP,Ac2c,桶7:纯空气,4.98,7.58,4.71,+52.1%,-5.5%
IP,Ac3c,桶7:纯空气,5.05,7.59,4.72,+50.5%,-6.5%
IP,Ac9c,桶7:纯空气,5.06,9.29,5.77,+83.7%,+14.1%
IP,Td7d,桶6:弱听牌,5.25,7.77,7.80,+48.2%,+48.6%
IP,Ts7s,桶6:弱听牌,5.29,7.75,7.78,+46.5%,+47.0%
IP,Th7h,桶6:弱听牌,5.35,7.78,7.81,+45.4%,+45.9%
IP,5h5c,桶3:中等成牌,5.75,7.80,6.47,+35.7%,+12.6%
IP,5s5c,桶3:中等成牌,5.76,7.79,6.46,+35.2%,+12.1%
IP,5d5c,桶3:中等成牌,5.83,7.89,6.54,+35.3%,+12.3%
IP,6s5s,桶6:弱听牌,5.91,4.91,4.93,-16.9%,-16.6%
IP,6h5h,桶6:弱听牌,5.93,4.98,4.99,-16.1%,-15.8%
IP,6d5d,桶6:弱听牌,5.95,4.76,4.77,-20.1%,-19.9%
IP,6h6c,桶3:中等成牌,6.02,8.99,7.46,+49.2%,+23.8%
IP,6s6c,桶3:中等成牌,6.03,9.00,7.47,+49.4%,+23.9%
IP,Kd7d,桶6:弱听牌,6.08,8.47,8.50,+39.4%,+39.8%
IP,6d6c,桶3:中等成牌,6.08,9.02,7.48,+48.4%,+23.1%
IP,3h3c,桶3:中等成牌,6.10,7.85,6.51,+28.6%,+6.7%
IP,Ad7d,桶6:弱听牌,6.11,8.58,8.61,+40.3%,+40.7%
IP,2h2c,桶3:中等成牌,6.12,7.83,6.50,+28.1%,+6.2%
IP,3s3c,桶3:中等成牌,6.12,7.85,6.51,+28.4%,+6.5%
IP,Kh7h,桶6:弱听牌,6.12,8.47,8.49,+38.4%,+38.9%
IP,2s2c,桶3:中等成牌,6.13,7.83,6.50,+27.7%,+6.0%
IP,3d3c,桶3:中等成牌,6.15,7.85,6.51,+27.6%,+5.9%
IP,As7s,桶6:弱听牌,6.16,8.65,8.68,+40.4%,+40.9%
IP,Ks7s,桶6:弱听牌,6.17,8.48,8.51,+37.4%,+37.9%
IP,2d2c,桶3:中等成牌,6.18,7.83,6.50,+26.8%,+5.2%
IP,Ah7h,桶6:弱听牌,6.18,8.69,8.72,+40.6%,+41.0%
IP,As6s,桶6:弱听牌,6.20,8.43,8.45,+36.0%,+36.5%
IP,Ah6h,桶6:弱听牌,6.21,8.46,8.48,+36.3%,+36.7%
IP,Ad6d,桶6:弱听牌,6.21,8.33,8.36,+34.1%,+34.6%
IP,5s5h,桶3:中等成牌,6.23,8.16,6.76,+30.9%,+8.6%
IP,3s3h,桶3:中等成牌,6.23,7.87,6.53,+26.4%,+4.8%
IP,2s2h,桶3:中等成牌,6.25,7.85,6.52,+25.8%,+4.3%
IP,Kh6h,桶6:弱听牌,6.25,8.28,8.30,+32.4%,+32.9%
IP,3h3d,桶3:中等成牌,6.28,7.87,6.53,+25.4%,+4.0%
IP,3s3d,桶3:中等成牌,6.28,7.88,6.53,+25.3%,+4.0%
IP,2h2d,桶3:中等成牌,6.29,7.86,6.52,+24.9%,+3.6%
IP,Kd6d,桶6:弱听牌,6.29,8.26,8.29,+31.4%,+31.8%
IP,5h5d,桶3:中等成牌,6.30,8.20,6.81,+30.2%,+8.0%
IP,Ks6s,桶6:弱听牌,6.32,8.30,8.33,+31.4%,+31.8%
IP,2s2d,桶3:中等成牌,6.32,7.86,6.52,+24.2%,+3.1%
IP,5s5d,桶3:中等成牌,6.35,8.19,6.79,+29.0%,+7.0%
IP,9c8c,桶6:弱听牌,6.41,8.00,8.02,+24.8%,+25.2%
IP,6s6h,桶3:中等成牌,6.42,9.07,7.53,+41.3%,+17.2%
IP,6h6d,桶3:中等成牌,6.47,9.08,7.53,+40.4%,+16.4%
IP,6s6d,桶3:中等成牌,6.50,9.09,7.54,+39.8%,+16.0%
IP,5s3s,桶6:弱听牌,6.51,6.05,6.07,-7.0%,-6.7%
IP,Kd8d,桶6:弱听牌,6.54,8.76,8.79,+34.1%,+34.5%
IP,5h3h,桶6:弱听牌,6.54,6.09,6.11,-6.9%,-6.6%
IP,Kh8h,桶6:弱听牌,6.55,8.73,8.76,+33.3%,+33.8%
IP,5d3d,桶6:弱听牌,6.55,5.86,5.88,-10.6%,-10.3%
IP,Ks8s,桶6:弱听牌,6.62,8.76,8.79,+32.4%,+32.8%
IP,Kh5h,桶6:弱听牌,6.77,8.16,8.18,+20.4%,+20.8%
IP,Kd5d,桶6:弱听牌,6.84,8.12,8.15,+18.7%,+19.1%
IP,Ad8d,桶6:弱听牌,6.87,9.48,9.51,+38.0%,+38.5%
IP,Ks5s,桶6:弱听牌,6.89,8.22,8.24,+19.3%,+19.6%
IP,As8s,桶6:弱听牌,6.91,9.54,9.57,+38.0%,+38.4%
IP,Ah8h,桶6:弱听牌,6.94,9.57,9.60,+37.8%,+38.3%
IP,7h7c,桶3:中等成牌,7.46,11.30,9.37,+51.5%,+25.7%
IP,7d7c,桶3:中等成牌,7.49,11.32,9.39,+51.1%,+25.4%
IP,7s7c,桶3:中等成牌,7.49,11.32,9.39,+51.1%,+25.4%
IP,Ad9d,桶6:弱听牌,7.53,10.20,10.23,+35.3%,+35.8%
IP,As9s,桶6:弱听牌,7.61,10.26,10.30,+34.8%,+35.2%
IP,Ah9h,桶6:弱听牌,7.67,10.29,10.33,+34.2%,+34.6%
IP,Ah5h,桶6:弱听牌,7.73,8.56,8.59,+10.7%,+11.1%
IP,Ad5d,桶6:弱听牌,7.74,8.46,8.49,+9.3%,+9.7%
IP,As5s,桶6:弱听牌,7.74,8.54,8.57,+10.4%,+10.7%
IP,7h7d,桶3:中等成牌,7.84,11.26,9.34,+43.6%,+19.1%
IP,7s7h,桶3:中等成牌,7.85,11.26,9.34,+43.4%,+19.0%
IP,7s7d,桶3:中等成牌,7.89,11.28,9.35,+42.9%,+18.6%
IP,As2s,桶6:弱听牌,7.95,8.50,8.53,+7.0%,+7.3%
IP,Ad2d,桶6:弱听牌,7.95,8.39,8.42,+5.6%,+5.9%
IP,Ah2h,桶6:弱听牌,7.97,8.51,8.54,+6.8%,+7.2%
IP,Ad3d,桶6:弱听牌,7.98,8.40,8.43,+5.3%,+5.6%
IP,As3s,桶6:弱听牌,7.98,8.51,8.53,+6.6%,+7.0%
IP,Ah3h,桶6:弱听牌,8.00,8.52,8.54,+6.4%,+6.8%
IP,9d8d,桶6:弱听牌,8.38,9.12,9.15,+8.8%,+9.2%
IP,8d8c,桶3:中等成牌,8.39,14.27,11.84,+70.1%,+41.1%
IP,8s8c,桶3:中等成牌,8.43,14.27,11.84,+69.3%,+40.4%
IP,8h8c,桶3:中等成牌,8.44,14.25,11.82,+68.9%,+40.1%
IP,9s8s,桶6:弱听牌,9.05,9.12,9.15,+0.7%,+1.1%
IP,9h8h,桶6:弱听牌,9.07,9.16,9.19,+0.9%,+1.2%
IP,8s8d,桶3:中等成牌,9.09,14.26,11.82,+56.8%,+30.0%
IP,8h8d,桶3:中等成牌,9.10,14.23,11.81,+56.5%,+29.8%
IP,8s8h,桶3:中等成牌,9.16,14.24,11.81,+55.5%,+29.0%
IP,9d9c,桶3:中等成牌,10.03,18.08,14.99,+80.2%,+49.5%
IP,9s9c,桶3:中等成牌,10.09,18.08,15.00,+79.2%,+48.6%
IP,9h9c,桶3:中等成牌,10.11,18.05,14.98,+78.6%,+48.2%
IP,9s9d,桶3:中等成牌,10.57,18.23,15.12,+72.5%,+43.1%
IP,9h9d,桶3:中等成牌,10.58,18.20,15.10,+72.0%,+42.7%
IP,9s9h,桶3:中等成牌,10.66,18.21,15.10,+70.8%,+41.7%
IP,Kc9c,桶6:弱听牌,11.15,10.21,10.24,-8.5%,-8.2%
IP,Ac4c,桶3:中等成牌,11.21,14.09,11.69,+25.7%,+4.3%
IP,6c4c,桶3:中等成牌,13.57,12.32,10.22,-9.2%,-24.7%
IP,5c4c,桶3:中等成牌,14.03,12.28,10.18,-12.5%,-27.4%
IP,Tc8c,桶6:弱听牌,15.11,9.28,9.31,-38.6%,-38.4%
IP,AcTc,桶6:弱听牌,15.55,14.60,14.65,-6.1%,-5.8%
IP,AcTh,桶6:弱听牌,15.60,14.57,14.62,-6.6%,-6.3%
IP,AcTs,桶6:弱听牌,15.65,14.56,14.61,-7.0%,-6.7%
IP,AcTd,桶6:弱听牌,15.84,14.64,14.69,-7.6%,-7.3%
IP,AdTc,桶6:弱听牌,15.95,14.52,14.56,-9.0%,-8.7%
IP,Kd9d,桶6:弱听牌,16.03,12.53,12.57,-21.8%,-21.6%
IP,AhTc,桶6:弱听牌,16.04,14.60,14.65,-9.0%,-8.7%
IP,AsTc,桶6:弱听牌,16.05,14.60,14.65,-9.0%,-8.7%
IP,TsTc,桶3:中等成牌,16.08,25.18,20.89,+56.7%,+30.0%
IP,AdTh,桶6:弱听牌,16.09,14.56,14.61,-9.5%,-9.2%
IP,TsTh,桶3:中等成牌,16.12,25.05,20.78,+55.4%,+28.9%
IP,AdTs,桶6:弱听牌,16.13,14.56,14.61,-9.8%,-9.5%
IP,ThTc,桶3:中等成牌,16.18,25.23,20.93,+56.0%,+29.4%
IP,AsTh,桶6:弱听牌,16.21,14.64,14.69,-9.7%,-9.4%
IP,AhTs,桶6:弱听牌,16.24,14.63,14.68,-9.9%,-9.6%
IP,TsTd,桶3:中等成牌,16.29,25.31,21.00,+55.4%,+28.9%
IP,Kh9h,桶6:弱听牌,16.31,12.45,12.49,-23.7%,-23.4%
