位置,手牌,大桶,FullEV,DLEv,DLEv_corrected,DLEv偏差%,修正后偏差%
OOP,JcTc,桶6:弱听牌,10.66,11.44,9.97,+7.3%,-6.6%
OOP,QsJs,桶7:纯空气,10.79,10.39,6.97,-3.8%,-35.4%
OOP,AsQs,桶7:纯空气,10.81,19.03,12.77,+76.0%,+18.1%
OOP,AsQc,桶7:纯空气,10.91,19.33,12.97,+77.2%,+18.9%
OOP,AsQd,桶7:纯空气,10.92,19.39,13.01,+77.5%,+19.1%
OOP,AsQh,桶7:纯空气,10.92,19.39,13.01,+77.5%,+19.1%
OOP,6s5s,桶3:中等成牌,11.03,19.54,15.96,+77.1%,+44.7%
OOP,AcQs,桶7:纯空气,11.40,19.04,12.78,+67.0%,+12.0%
OOP,7s5s,桶3:中等成牌,11.42,19.78,16.16,+73.2%,+41.5%
OOP,QcTc,桶6:弱听牌,11.47,11.90,10.36,+3.7%,-9.7%
OOP,AcQd,桶7:纯空气,11.52,19.53,13.11,+69.5%,+13.7%
OOP,AcQh,桶7:纯空气,11.52,19.53,13.11,+69.5%,+13.7%
OOP,QdTd,桶6:弱听牌,11.55,11.58,10.09,+0.3%,-12.7%
OOP,QhTh,桶6:弱听牌,11.55,11.58,10.09,+0.3%,-12.7%
OOP,8s5s,桶3:中等成牌,11.63,20.11,16.43,+72.9%,+41.2%
OOP,AdQs,桶7:纯空气,11.72,19.47,13.06,+66.1%,+11.5%
OOP,AhQs,桶7:纯空气,11.72,19.47,13.06,+66.1%,+11.5%
OOP,AdQc,桶7:纯空气,11.83,19.88,13.34,+68.0%,+12.7%
OOP,AhQc,桶7:纯空气,11.83,19.88,13.34,+68.0%,+12.7%
OOP,AhQd,桶7:纯空气,11.85,19.95,13.38,+68.4%,+13.0%
OOP,AdQh,桶7:纯空气,11.85,19.95,13.38,+68.4%,+13.0%
OOP,AcJc,桶6:弱听牌,11.86,17.24,15.01,+45.3%,+26.6%
OOP,5d4d,桶3:中等成牌,11.97,18.80,15.36,+57.1%,+28.3%
OOP,5h4h,桶3:中等成牌,11.97,18.80,15.36,+57.1%,+28.3%
OOP,AdJd,桶6:弱听牌,12.16,17.79,15.50,+46.3%,+27.4%
OOP,AhJh,桶6:弱听牌,12.16,17.79,15.50,+46.3%,+27.4%
OOP,6d5d,桶3:中等成牌,12.66,20.02,16.35,+58.1%,+29.2%
OOP,6h5h,桶3:中等成牌,12.66,20.02,16.35,+58.1%,+29.2%
OOP,QcJc,桶6:弱听牌,13.10,12.62,11.00,-3.6%,-16.1%
OOP,7d5d,桶3:中等成牌,13.13,20.64,16.86,+57.2%,+28.4%
OOP,7h5h,桶3:中等成牌,13.13,20.64,16.86,+57.2%,+28.4%
OOP,As5s,桶3:中等成牌,13.21,22.67,18.52,+71.6%,+40.2%
OOP,QdJd,桶6:弱听牌,13.51,12.87,11.21,-4.7%,-17.0%
OOP,QhJh,桶6:弱听牌,13.51,12.87,11.21,-4.7%,-17.0%
OOP,8d5d,桶3:中等成牌,13.57,21.14,17.27,+55.8%,+27.3%
OOP,8h5h,桶3:中等成牌,13.57,21.14,17.27,+55.8%,+27.3%
OOP,6h6d,桶3:中等成牌,14.11,20.88,17.06,+47.9%,+20.9%
OOP,AcQc,桶6:弱听牌,14.24,20.78,18.10,+46.0%,+27.1%
OOP,6s6d,桶3:中等成牌,14.56,21.30,17.40,+46.2%,+19.5%
OOP,6s6h,桶3:中等成牌,14.56,21.30,17.40,+46.2%,+19.5%
OOP,AdQd,桶6:弱听牌,14.62,21.51,18.74,+47.2%,+28.2%
OOP,AhQh,桶6:弱听牌,14.62,21.51,18.74,+47.2%,+28.2%
OOP,6d6c,桶3:中等成牌,14.64,21.50,17.57,+46.9%,+20.0%
OOP,6h6c,桶3:中等成牌,14.64,21.50,17.57,+46.9%,+20.0%
OOP,6s6c,桶3:中等成牌,15.20,22.08,18.04,+45.3%,+18.7%
OOP,7h7d,桶3:中等成牌,16.76,24.08,19.68,+43.7%,+17.4%
OOP,Ad5d,桶3:中等成牌,17.15,24.90,20.34,+45.2%,+18.6%
OOP,Ah5h,桶3:中等成牌,17.15,24.90,20.34,+45.2%,+18.6%
OOP,7s7d,桶3:中等成牌,17.20,24.55,20.06,+42.7%,+16.6%
OOP,7s7h,桶3:中等成牌,17.20,24.55,20.06,+42.7%,+16.6%
OOP,7d7c,桶3:中等成牌,17.28,24.74,20.21,+43.2%,+17.0%
OOP,7h7c,桶3:中等成牌,17.28,24.74,20.21,+43.2%,+17.0%
OOP,7s7c,桶3:中等成牌,17.84,25.31,20.68,+41.8%,+15.9%
OOP,8h8d,桶3:中等成牌,19.89,27.27,22.28,+37.1%,+12.0%
OOP,8d8c,桶3:中等成牌,20.31,27.67,22.60,+36.2%,+11.3%
OOP,8h8c,桶3:中等成牌,20.31,27.67,22.60,+36.2%,+11.3%
OOP,8s8d,桶3:中等成牌,20.39,27.69,22.62,+35.8%,+10.9%
OOP,8s8h,桶3:中等成牌,20.39,27.69,22.62,+35.8%,+10.9%
OOP,8s8c,桶3:中等成牌,20.96,28.13,22.98,+34.2%,+9.7%
OOP,9h9d,桶3:中等成牌,23.77,30.81,25.18,+29.7%,+5.9%
OOP,9d9c,桶3:中等成牌,24.17,31.13,25.43,+28.8%,+5.2%
OOP,9h9c,桶3:中等成牌,24.17,31.13,25.43,+28.8%,+5.2%
OOP,9s9d,桶3:中等成牌,24.28,31.21,25.50,+28.5%,+5.0%
OOP,9s9h,桶3:中等成牌,24.28,31.21,25.50,+28.5%,+5.0%
OOP,9s9c,桶3:中等成牌,24.75,31.56,25.79,+27.5%,+4.2%
OOP,ThTd,桶3:中等成牌,28.30,34.84,28.47,+23.1%,+0.6%
OOP,TdTc,桶3:中等成牌,28.72,35.14,28.71,+22.3%,-0.1%
OOP,ThTc,桶3:中等成牌,28.72,35.14,28.71,+22.3%,-0.1%
OOP,TsTd,桶3:中等成牌,28.90,35.12,28.69,+21.5%,-0.7%
OOP,TsTh,桶3:中等成牌,28.90,35.12,28.69,+21.5%,-0.7%
OOP,TsTc,桶3:中等成牌,29.36,35.43,28.94,+20.6%,-1.4%
OOP,JdJc,桶3:中等成牌,36.35,40.03,32.70,+10.1%,-10.0%
OOP,JhJc,桶3:中等成牌,36.35,40.03,32.70,+10.1%,-10.0%
OOP,JsJc,桶3:中等成牌,36.43,40.17,32.82,+10.3%,-9.9%
OOP,JhJd,桶3:中等成牌,36.66,40.07,32.73,+9.3%,-10.7%
OOP,JsJd,桶3:中等成牌,36.68,40.21,32.85,+9.6%,-10.4%
OOP,JsJh,桶3:中等成牌,36.68,40.21,32.85,+9.6%,-10.4%
OOP,QdQc,桶3:中等成牌,43.10,45.31,37.02,+5.1%,-14.1%
OOP,QhQc,桶3:中等成牌,43.10,45.31,37.02,+5.1%,-14.1%
OOP,QsQc,桶3:中等成牌,43.13,45.50,37.18,+5.5%,-13.8%
OOP,QsQd,桶3:中等成牌,43.21,45.50,37.17,+5.3%,-14.0%
OOP,QsQh,桶3:中等成牌,43.21,45.50,37.17,+5.3%,-14.0%
OOP,QhQd,桶3:中等成牌,43.21,45.30,37.01,+4.8%,-14.4%
OOP,AsAc,桶1:超强成牌,47.99,48.92,58.46,+1.9%,+21.8%
OOP,AdAc,桶1:超强成牌,48.37,49.00,58.56,+1.3%,+21.1%
OOP,AhAc,桶1:超强成牌,48.37,49.00,58.56,+1.3%,+21.1%
OOP,AsAd,桶1:超强成牌,48.83,49.12,58.70,+0.6%,+20.2%
OOP,AsAh,桶1:超强成牌,48.83,49.12,58.70,+0.6%,+20.2%
OOP,AhAd,桶1:超强成牌,49.25,49.24,58.84,-0.0%,+19.5%
OOP,Ks9s,桶1:超强成牌,80.30,65.29,78.03,-18.7%,-2.8%
OOP,Kc9c,桶1:超强成牌,80.68,65.23,77.95,-19.2%,-3.4%
OOP,KsTs,桶1:超强成牌,81.46,65.18,77.88,-20.0%,-4.4%
OOP,KcTc,桶1:超强成牌,81.85,65.12,77.81,-20.4%,-4.9%
OOP,KsJs,桶1:超强成牌,84.46,66.70,79.71,-21.0%,-5.6%
OOP,KcJc,桶1:超强成牌,84.80,66.53,79.51,-21.5%,-6.2%
OOP,KcQd,桶1:超强成牌,87.19,67.87,81.11,-22.2%,-7.0%
OOP,KcQh,桶1:超强成牌,87.19,67.87,81.11,-22.2%,-7.0%
OOP,KcQs,桶1:超强成牌,87.20,68.14,81.43,-21.9%,-6.6%
OOP,KsQs,桶1:超强成牌,87.76,68.52,81.88,-21.9%,-6.7%
OOP,KsQc,桶1:超强成牌,87.78,68.25,81.56,-22.2%,-7.1%
OOP,KsQd,桶1:超强成牌,87.79,68.19,81.49,-22.3%,-7.2%
OOP,KsQh,桶1:超强成牌,87.79,68.19,81.49,-22.3%,-7.2%
OOP,KcQc,桶1:超强成牌,88.36,68.19,81.48,-22.8%,-7.8%
OOP,AdKc,桶1:超强成牌,93.10,73.44,87.76,-21.1%,-5.7%
OOP,AhKc,桶1:超强成牌,93.10,73.44,87.76,-21.1%,-5.7%
OOP,AcKs,桶1:超强成牌,93.59,74.09,88.54,-20.8%,-5.4%
OOP,AdKs,桶1:超强成牌,93.59,73.86,88.26,-21.1%,-5.7%
OOP,AhKs,桶1:超强成牌,93.59,73.86,88.26,-21.1%,-5.7%
OOP,AsKc,桶1:超强成牌,93.59,74.06,88.50,-20.9%,-5.4%
OOP,AcKc,桶1:超强成牌,94.22,74.08,88.52,-21.4%,-6.1%
OOP,AsKs,桶1:超强成牌,94.41,74.64,89.20,-20.9%,-5.5%
OOP,KsKc,桶1:超强成牌,117.05,80.51,96.21,-31.2%,-17.8%
IP,9s6s,桶7:纯空气,3.80,3.76,3.45,-1.1%,-9.2%
IP,8s6s,桶7:纯空气,3.94,3.28,3.01,-16.7%,-23.5%
IP,As6s,桶7:纯空气,3.94,6.04,5.54,+53.0%,+40.4%
IP,9s7s,桶7:纯空气,4.19,4.06,3.72,-3.1%,-11.1%
IP,Ts7s,桶7:纯空气,4.24,4.60,4.22,+8.3%,-0.6%
IP,As7s,桶7:纯空气,4.28,6.25,5.73,+45.9%,+33.8%
IP,8s7s,桶7:纯空气,4.31,3.58,3.29,-16.8%,-23.7%
IP,Ts8s,桶7:纯空气,4.33,4.49,4.12,+3.6%,-5.0%
IP,9s8s,桶7:纯空气,4.34,4.22,3.87,-2.8%,-10.9%
IP,Js8s,桶7:纯空气,4.45,4.47,4.10,+0.5%,-7.8%
IP,6s4s,桶7:纯空气,4.49,2.79,2.56,-37.9%,-43.0%
IP,As8s,桶7:纯空气,4.63,6.53,6.00,+41.2%,+29.5%
IP,As4s,桶7:纯空气,4.77,5.98,5.48,+25.2%,+14.9%
IP,7s6s,桶7:纯空气,4.81,3.50,3.22,-27.2%,-33.2%
IP,As2s,桶7:纯空气,4.90,5.97,5.48,+21.9%,+11.9%
IP,As3s,桶7:纯空气,4.92,5.97,5.48,+21.3%,+11.3%
IP,Ts9s,桶7:纯空气,5.24,4.75,4.36,-9.4%,-16.9%
IP,As9s,桶7:纯空气,5.33,7.13,6.54,+33.9%,+22.9%
IP,Js9s,桶7:纯空气,5.35,4.69,4.30,-12.3%,-19.6%
IP,Qs8s,桶7:纯空气,5.45,5.13,4.70,-5.8%,-13.6%
IP,9d6d,桶6:弱听牌,5.55,4.89,6.05,-12.0%,+9.1%
IP,9h6h,桶6:弱听牌,5.55,4.89,6.05,-12.0%,+9.1%
IP,9c6c,桶6:弱听牌,5.59,4.89,6.06,-12.5%,+8.4%
IP,8c6c,桶6:弱听牌,5.74,4.59,5.69,-20.0%,-0.9%
IP,8d6d,桶6:弱听牌,5.83,4.68,5.80,-19.7%,-0.5%
IP,8h6h,桶6:弱听牌,5.83,4.68,5.80,-19.7%,-0.5%
IP,Tc7c,桶6:弱听牌,5.89,5.54,6.86,-6.1%,+16.4%
IP,Tc8c,桶6:弱听牌,5.98,5.43,6.73,-9.1%,+12.6%
IP,9c7c,桶6:弱听牌,6.01,5.14,6.37,-14.5%,+5.9%
IP,9d7d,桶6:弱听牌,6.02,5.17,6.40,-14.1%,+6.4%
IP,9h7h,桶6:弱听牌,6.02,5.17,6.40,-14.1%,+6.4%
IP,9d8d,桶6:弱听牌,6.08,5.24,6.49,-13.9%,+6.7%
IP,9h8h,桶6:弱听牌,6.08,5.24,6.49,-13.9%,+6.7%
IP,Td7d,桶6:弱听牌,6.09,5.56,6.89,-8.7%,+13.1%
IP,Th7h,桶6:弱听牌,6.09,5.56,6.89,-8.7%,+13.1%
IP,8c7c,桶6:弱听牌,6.11,4.79,5.93,-21.6%,-2.9%
IP,Td8d,桶6:弱听牌,6.11,5.45,6.75,-10.8%,+10.4%
IP,Th8h,桶6:弱听牌,6.11,5.45,6.75,-10.8%,+10.4%
IP,AsTd,桶7:纯空气,6.12,8.31,7.62,+35.8%,+24.6%
IP,AsTh,桶7:纯空气,6.12,8.31,7.62,+35.8%,+24.6%
IP,9c8c,桶6:弱听牌,6.13,5.25,6.50,-14.4%,+6.0%
IP,Jc8c,桶6:弱听牌,6.19,5.42,6.72,-12.4%,+8.5%
IP,AsTs,桶7:纯空气,6.22,8.59,7.88,+38.0%,+26.6%
IP,AsTc,桶7:纯空气,6.23,8.46,7.76,+35.9%,+24.6%
IP,8d7d,桶6:弱听牌,6.24,4.93,6.11,-21.1%,-2.2%
IP,8h7h,桶6:弱听牌,6.24,4.93,6.11,-21.1%,-2.2%
IP,Jd8d,桶6:弱听牌,6.28,5.41,6.70,-13.8%,+6.8%
IP,Jh8h,桶6:弱听牌,6.28,5.41,6.70,-13.8%,+6.8%
IP,Ac6c,桶6:弱听牌,6.33,6.97,8.63,+10.0%,+36.3%
IP,6d4d,桶6:弱听牌,6.39,4.08,5.05,-36.2%,-20.9%
IP,6h4h,桶6:弱听牌,6.39,4.08,5.05,-36.2%,-20.9%
IP,6c4c,桶6:弱听牌,6.39,4.21,5.22,-34.0%,-18.3%
IP,Ad6d,桶6:弱听牌,6.48,7.07,8.76,+9.0%,+35.0%
IP,Ah6h,桶6:弱听牌,6.48,7.07,8.76,+9.0%,+35.0%
IP,Qs9s,桶7:纯空气,6.56,5.39,4.94,-17.9%,-24.7%
IP,AcTs,桶7:纯空气,6.57,8.48,7.78,+29.1%,+18.4%
IP,JsTs,桶7:纯空气,6.61,5.46,5.01,-17.4%,-24.3%
IP,AcTd,桶7:纯空气,6.64,8.32,7.63,+25.4%,+15.0%
IP,AcTh,桶7:纯空气,6.64,8.32,7.63,+25.4%,+15.0%
IP,AdTs,桶7:纯空气,6.67,8.51,7.80,+27.6%,+17.1%
IP,AhTs,桶7:纯空气,6.67,8.51,7.80,+27.6%,+17.1%
IP,Ac7c,桶6:弱听牌,6.67,7.24,8.97,+8.5%,+34.5%
IP,AhTd,桶7:纯空气,6.73,8.41,7.72,+25.0%,+14.6%
IP,AdTh,桶7:纯空气,6.73,8.41,7.72,+25.0%,+14.6%
IP,7d6d,桶6:弱听牌,6.75,5.06,6.27,-25.1%,-7.2%
IP,7h6h,桶6:弱听牌,6.75,5.06,6.27,-25.1%,-7.2%
IP,7c6c,桶6:弱听牌,6.83,4.93,6.11,-27.7%,-10.5%
IP,AdTc,桶7:纯空气,6.88,8.51,7.81,+23.7%,+13.5%
IP,AhTc,桶7:纯空气,6.88,8.51,7.81,+23.7%,+13.5%
IP,Ad7d,桶6:弱听牌,6.91,7.51,9.30,+8.7%,+34.6%
IP,Ah7h,桶6:弱听牌,6.91,7.51,9.30,+8.7%,+34.6%
IP,Ac8c,桶6:弱听牌,6.99,7.96,9.86,+13.8%,+41.0%
IP,Tc9c,桶6:弱听牌,7.11,5.86,7.26,-17.5%,+2.2%
IP,Td9d,桶6:弱听牌,7.12,5.85,7.25,-17.8%,+1.8%
IP,Th9h,桶6:弱听牌,7.12,5.85,7.25,-17.8%,+1.8%
IP,Ad8d,桶6:弱听牌,7.13,8.43,10.44,+18.2%,+46.5%
IP,Ah8h,桶6:弱听牌,7.13,8.43,10.44,+18.2%,+46.5%
IP,Ac2c,桶6:弱听牌,7.15,6.67,8.26,-6.8%,+15.5%
IP,Ac3c,桶6:弱听牌,7.19,6.67,8.27,-7.2%,+15.0%
IP,Ac4c,桶6:弱听牌,7.21,6.69,8.29,-7.2%,+14.9%
IP,Jd9d,桶6:弱听牌,7.26,5.76,7.13,-20.7%,-1.8%
IP,Jh9h,桶6:弱听牌,7.26,5.76,7.13,-20.7%,-1.8%
IP,AsJd,桶7:纯空气,7.28,10.67,9.79,+46.6%,+34.5%
IP,AsJh,桶7:纯空气,7.28,10.67,9.79,+46.6%,+34.5%
IP,AsJs,桶7:纯空气,7.36,10.84,9.94,+47.3%,+35.1%
IP,Jc9c,桶6:弱听牌,7.41,5.80,7.18,-21.7%,-3.1%
IP,AsJc,桶7:纯空气,7.48,10.94,10.03,+46.2%,+34.1%
IP,5s4s,桶3:中等成牌,7.50,12.17,11.27,+62.2%,+50.2%
IP,Qc8c,桶6:弱听牌,7.50,6.16,7.63,-18.0%,+1.6%
IP,5s3s,桶3:中等成牌,7.55,12.31,11.40,+62.9%,+50.9%
IP,Ad2d,桶6:弱听牌,7.62,7.01,8.68,-8.1%,+13.9%
IP,Ah2h,桶6:弱听牌,7.62,7.01,8.68,-8.1%,+13.9%
IP,Ad3d,桶6:弱听牌,7.66,7.02,8.69,-8.4%,+13.5%
IP,Ah3h,桶6:弱听牌,7.66,7.02,8.69,-8.4%,+13.5%
IP,Ad4d,桶6:弱听牌,7.66,7.03,8.71,-8.2%,+13.8%
IP,Ah4h,桶6:弱听牌,7.66,7.03,8.71,-8.2%,+13.8%
IP,AcJs,桶7:纯空气,7.66,10.80,9.90,+40.9%,+29.2%
IP,AcJd,桶7:纯空气,7.73,10.64,9.76,+37.6%,+26.2%
IP,AcJh,桶7:纯空气,7.73,10.64,9.76,+37.6%,+26.2%
IP,Qd8d,桶6:弱听牌,7.74,6.17,7.64,-20.4%,-1.4%
IP,Qh8h,桶6:弱听牌,7.74,6.17,7.64,-20.4%,-1.4%
IP,AdJs,桶7:纯空气,7.74,10.88,9.98,+40.5%,+28.9%
IP,AhJs,桶7:纯空气,7.74,10.88,9.98,+40.5%,+28.9%
IP,AhJd,桶7:纯空气,7.82,10.72,9.84,+37.2%,+25.9%
IP,AdJh,桶7:纯空气,7.82,10.72,9.84,+37.2%,+25.9%
IP,Ac9c,桶6:弱听牌,7.93,9.44,11.69,+19.0%,+47.4%
IP,AdJc,桶7:纯空气,7.94,10.99,10.08,+38.4%,+27.0%
IP,AhJc,桶7:纯空气,7.94,10.99,10.08,+38.4%,+27.0%
IP,Ad9d,桶6:弱听牌,7.94,9.50,11.77,+19.7%,+48.2%
IP,Ah9h,桶6:弱听牌,7.94,9.50,11.77,+19.7%,+48.2%
IP,6s5s,桶3:中等成牌,7.99,13.50,12.51,+69.0%,+56.5%
IP,QsTs,桶7:纯空气,8.00,6.61,6.07,-17.3%,-24.1%
IP,4s4d,桶3:中等成牌,8.01,7.75,7.18,-3.3%,-10.5%
IP,4s4h,桶3:中等成牌,8.01,7.75,7.18,-3.3%,-10.5%
IP,4s4c,桶3:中等成牌,8.03,7.70,7.13,-4.1%,-11.2%
IP,2h2d,桶3:中等成牌,8.03,7.65,7.08,-4.8%,-11.8%
IP,2d2c,桶3:中等成牌,8.04,7.65,7.08,-4.8%,-11.9%
IP,2h2c,桶3:中等成牌,8.04,7.65,7.08,-4.8%,-11.9%
IP,2s2d,桶3:中等成牌,8.05,7.65,7.08,-5.0%,-12.0%
IP,2s2h,桶3:中等成牌,8.05,7.65,7.08,-5.0%,-12.0%
IP,2s2c,桶3:中等成牌,8.05,7.65,7.08,-5.0%,-12.0%
IP,3h3d,桶3:中等成牌,8.09,7.74,7.17,-4.3%,-11.4%
IP,3d3c,桶3:中等成牌,8.10,7.74,7.17,-4.4%,-11.5%
IP,3h3c,桶3:中等成牌,8.10,7.74,7.17,-4.4%,-11.5%
IP,3s3d,桶3:中等成牌,8.10,7.74,7.17,-4.5%,-11.5%
IP,3s3h,桶3:中等成牌,8.10,7.74,7.17,-4.5%,-11.5%
IP,3s3c,桶3:中等成牌,8.11,7.74,7.17,-4.6%,-11.6%
IP,4d4c,桶3:中等成牌,8.12,7.72,7.15,-5.0%,-12.0%
IP,4h4c,桶3:中等成牌,8.12,7.72,7.15,-5.0%,-12.0%
IP,4h4d,桶3:中等成牌,8.14,7.77,7.19,-4.6%,-11.7%
IP,7s5s,桶3:中等成牌,8.38,14.33,13.28,+71.0%,+58.3%
IP,QsJs,桶7:纯空气,8.59,7.25,6.65,-15.6%,-22.6%
IP,Qc9c,桶6:弱听牌,8.73,6.72,8.33,-23.0%,-4.6%
IP,Qd9d,桶6:弱听牌,8.79,6.82,8.45,-22.4%,-3.9%
IP,Qh9h,桶6:弱听牌,8.79,6.82,8.45,-22.4%,-3.9%
IP,JdTd,桶6:弱听牌,9.02,7.22,8.94,-20.0%,-0.9%
IP,JhTh,桶6:弱听牌,9.02,7.22,8.94,-20.0%,-0.9%
IP,JcTc,桶6:弱听牌,9.08,7.39,9.15,-18.6%,+0.8%
IP,5d4d,桶3:中等成牌,9.55,14.65,13.57,+53.4%,+42.1%
IP,5h4h,桶3:中等成牌,9.55,14.65,13.57,+53.4%,+42.1%
IP,AdTd,桶6:弱听牌,9.66,11.24,13.92,+16.4%,+44.2%
IP,AhTh,桶6:弱听牌,9.66,11.24,13.92,+16.4%,+44.2%
IP,AcTc,桶6:弱听牌,9.67,11.12,13.77,+15.0%,+42.4%
IP,5d3d,桶3:中等成牌,9.75,14.77,13.68,+51.5%,+40.3%
IP,5h3h,桶3:中等成牌,9.75,14.77,13.68,+51.5%,+40.3%
IP,6d5d,桶3:中等成牌,10.18,15.87,14.70,+55.9%,+44.3%
IP,6h5h,桶3:中等成牌,10.18,15.87,14.70,+55.9%,+44.3%
IP,AsQs,桶7:纯空气,10.58,17.10,15.69,+61.6%,+48.2%
IP,AcQs,桶7:纯空气,10.72,17.01,15.60,+58.7%,+45.6%
IP,AsQc,桶7:纯空气,10.72,17.15,15.73,+59.9%,+46.7%
IP,AsQd,桶7:纯空气,10.75,17.23,15.81,+60.3%,+47.1%
IP,AsQh,桶7:纯空气,10.75,17.23,15.81,+60.3%,+47.1%
IP,7d5d,桶3:中等成牌,10.75,16.66,15.42,+54.9%,+43.5%
IP,7h5h,桶3:中等成牌,10.75,16.66,15.42,+54.9%,+43.5%
IP,AdQs,桶7:纯空气,10.87,17.14,15.72,+57.7%,+44.7%
IP,AhQs,桶7:纯空气,10.87,17.14,15.72,+57.7%,+44.7%
IP,AcQd,桶7:纯空气,10.90,17.14,15.73,+57.2%,+44.2%
IP,AcQh,桶7:纯空气,10.90,17.14,15.73,+57.2%,+44.2%
