位置,手牌,大桶,FullEV,DLEv,DLEv_corrected,DLEv偏差%,修正后偏差%
IP,Ks6s,桶5:常规强听牌,33.14,23.57,33.61,-28.9%,+1.4%
IP,KcQc,桶2:中等顶对,33.87,40.59,41.23,+19.8%,+21.7%
IP,KdQd,桶2:中等顶对,33.87,40.59,41.23,+19.8%,+21.7%
IP,KdQc,桶2:中等顶对,33.87,40.59,41.23,+19.8%,+21.7%
IP,KcQd,桶2:中等顶对,33.87,40.59,41.23,+19.8%,+21.7%
IP,QhTh,桶3:中等成牌,34.14,36.49,32.03,+6.9%,-6.2%
IP,KcQh,桶2:中等顶对,34.31,40.78,41.41,+18.9%,+20.7%
IP,KdQh,桶2:中等顶对,34.31,40.78,41.41,+18.9%,+20.7%
IP,KhQc,桶2:中等顶对,34.35,40.84,41.48,+18.9%,+20.8%
IP,KhQd,桶2:中等顶对,34.35,40.84,41.48,+18.9%,+20.8%
IP,Ks8s,桶5:常规强听牌,34.53,24.49,34.93,-29.1%,+1.2%
IP,Ks5s,桶5:常规强听牌,35.32,24.54,34.99,-30.5%,-0.9%
IP,KhTh,桶5:常规强听牌,36.75,20.80,29.65,-43.4%,-19.3%
IP,KsQc,桶2:中等顶对,39.00,45.65,46.36,+17.1%,+18.9%
IP,KsQd,桶2:中等顶对,39.00,45.65,46.36,+17.1%,+18.9%
IP,KhQh,桶2:中等顶对,39.32,43.35,44.02,+10.2%,+12.0%
IP,KsQh,桶2:中等顶对,39.43,45.84,46.55,+16.3%,+18.1%
IP,As7s,桶5:常规强听牌,39.45,27.60,39.36,-30.0%,-0.2%
IP,As6s,桶5:常规强听牌,39.58,27.47,39.17,-30.6%,-1.0%
IP,As8s,桶5:常规强听牌,40.33,28.71,40.93,-28.8%,+1.5%
IP,As9s,桶5:常规强听牌,41.80,29.72,42.38,-28.9%,+1.4%
IP,9s8s,桶4:超强听牌,42.06,27.11,37.58,-35.6%,-10.6%
IP,As5s,桶5:常规强听牌,42.98,29.13,41.54,-32.2%,-3.3%
IP,AcQc,桶2:中等顶对,43.95,48.16,48.91,+9.6%,+11.3%
IP,AdQd,桶2:中等顶对,43.95,48.16,48.91,+9.6%,+11.3%
IP,AdQc,桶2:中等顶对,43.96,48.16,48.91,+9.6%,+11.3%
IP,AcQd,桶2:中等顶对,43.96,48.16,48.91,+9.6%,+11.3%
IP,AcQh,桶2:中等顶对,44.35,48.39,49.15,+9.1%,+10.8%
IP,AdQh,桶2:中等顶对,44.35,48.39,49.15,+9.1%,+10.8%
IP,AhQc,桶2:中等顶对,44.51,48.55,49.30,+9.1%,+10.8%
IP,AhQd,桶2:中等顶对,44.51,48.55,49.30,+9.1%,+10.8%
IP,As2s,桶5:常规强听牌,45.76,29.92,42.66,-34.6%,-6.8%
IP,As3s,桶5:常规强听牌,45.86,29.92,42.66,-34.8%,-7.0%
IP,6s4s,桶4:超强听牌,46.99,36.56,50.68,-22.2%,+7.9%
IP,5s4s,桶4:超强听牌,47.45,36.78,50.99,-22.5%,+7.5%
IP,Ks9s,桶4:超强听牌,48.79,34.06,47.23,-30.2%,-3.2%
IP,AhQh,桶2:中等顶对,49.95,50.80,51.59,+1.7%,+3.3%
IP,AsQc,桶2:中等顶对,50.98,53.74,54.58,+5.4%,+7.1%
IP,AsQd,桶2:中等顶对,50.98,53.74,54.58,+5.4%,+7.1%
IP,Ts8s,桶4:超强听牌,50.98,31.03,43.01,-39.1%,-15.6%
IP,AsQh,桶2:中等顶对,51.37,53.98,54.82,+5.1%,+6.7%
IP,As4s,桶4:超强听牌,59.66,43.81,60.74,-26.6%,+1.8%
IP,AsTs,桶4:超强听牌,60.48,41.47,57.49,-31.4%,-4.9%
IP,Ts9s,桶4:超强听牌,71.47,44.00,61.00,-38.4%,-14.6%
IP,KsTs,桶4:超强听牌,75.40,48.93,67.84,-35.1%,-10.0%
IP,QcJc,桶1:超强成牌,91.41,70.66,89.46,-22.7%,-2.1%
IP,QdJd,桶1:超强成牌,91.41,70.66,89.46,-22.7%,-2.1%
IP,QhJh,桶1:超强成牌,93.49,72.38,91.63,-22.6%,-2.0%
IP,4s4c,桶1:超强成牌,114.89,83.69,105.95,-27.2%,-7.8%
IP,4s4d,桶1:超强成牌,114.89,83.69,105.95,-27.2%,-7.8%
IP,4d4c,桶1:超强成牌,116.24,82.77,104.79,-28.8%,-9.9%
IP,JhJc,桶1:超强成牌,128.60,86.21,109.14,-33.0%,-15.1%
IP,JhJd,桶1:超强成牌,128.60,86.21,109.14,-33.0%,-15.1%
IP,JdJc,桶1:超强成牌,129.58,86.07,108.97,-33.6%,-15.9%
IP,QhQc,桶1:超强成牌,139.27,100.34,127.03,-28.0%,-8.8%
IP,QhQd,桶1:超强成牌,139.27,100.34,127.03,-28.0%,-8.8%
IP,QdQc,桶1:超强成牌,139.85,100.48,127.20,-28.2%,-9.0%
