位置,手牌,大桶,FullEV,DLEv,DLEv_corrected,DLEv偏差%,修正后偏差%
IP,TsTc,桶3:中等成牌,15.06,25.17,20.87,+67.1%,+38.6%
IP,ThTc,桶3:中等成牌,15.17,25.16,20.87,+65.9%,+37.6%
IP,TsTd,桶3:中等成牌,15.22,25.23,20.93,+65.7%,+37.5%
IP,ThTd,桶3:中等成牌,15.34,25.23,20.93,+64.4%,+36.4%
IP,TdTc,桶3:中等成牌,15.37,25.50,21.15,+66.0%,+37.7%
IP,Kd9d,桶6:弱听牌,16.51,12.43,12.47,-24.7%,-24.4%
IP,Td8d,桶6:弱听牌,16.58,10.90,10.94,-34.3%,-34.0%
IP,Ks9s,桶6:弱听牌,16.62,12.55,12.60,-24.5%,-24.2%
IP,Kh9h,桶6:弱听牌,16.75,12.41,12.45,-25.9%,-25.7%
IP,Ts8s,桶6:弱听牌,16.94,10.90,10.94,-35.7%,-35.4%
IP,As4s,桶3:中等成牌,16.96,16.88,14.00,-0.4%,-17.4%
IP,Ah4h,桶3:中等成牌,17.11,16.84,13.97,-1.6%,-18.4%
IP,Th8h,桶6:弱听牌,17.23,10.89,10.92,-36.8%,-36.6%
IP,6s4s,桶3:中等成牌,18.39,14.87,12.33,-19.2%,-32.9%
IP,AdTd,桶6:弱听牌,18.50,16.60,16.65,-10.3%,-10.0%
IP,6h4h,桶3:中等成牌,18.57,14.83,12.31,-20.1%,-33.7%
IP,AsTs,桶6:弱听牌,18.63,16.66,16.72,-10.5%,-10.3%
IP,AhTh,桶6:弱听牌,18.79,16.62,16.68,-11.5%,-11.2%
IP,5s4s,桶3:中等成牌,19.03,14.83,12.30,-22.1%,-35.3%
IP,5h4h,桶3:中等成牌,19.18,14.80,12.28,-22.8%,-36.0%
IP,Jc9c,桶3:中等成牌,21.29,28.08,23.29,+31.9%,+9.4%
IP,Jc8c,桶3:中等成牌,21.87,27.56,22.86,+26.0%,+4.5%
IP,AdKc,桶5:常规强听牌,22.68,21.18,30.67,-6.6%,+35.2%
IP,JcTc,桶3:中等成牌,22.70,30.46,25.26,+34.2%,+11.3%
IP,AhKc,桶5:常规强听牌,22.72,21.24,30.76,-6.5%,+35.4%
IP,AsKc,桶5:常规强听牌,22.73,21.27,30.80,-6.4%,+35.5%
IP,KcJs,桶3:中等成牌,22.75,32.63,27.07,+43.4%,+18.9%
IP,AcKs,桶5:常规强听牌,22.81,21.27,30.80,-6.7%,+35.0%
IP,AcKh,桶5:常规强听牌,22.86,21.16,30.64,-7.4%,+34.1%
IP,KcJc,桶3:中等成牌,22.90,32.98,27.36,+44.0%,+19.5%
IP,AcKd,桶5:常规强听牌,22.96,21.38,30.95,-6.9%,+34.8%
IP,AdKs,桶5:常规强听牌,23.00,21.41,31.01,-6.9%,+34.8%
IP,KhJs,桶3:中等成牌,23.02,32.91,27.30,+42.9%,+18.6%
IP,AhKs,桶5:常规强听牌,23.06,21.39,30.98,-7.2%,+34.3%
IP,AdKh,桶5:常规强听牌,23.06,21.28,30.82,-7.7%,+33.7%
IP,KdJs,桶3:中等成牌,23.08,33.06,27.42,+43.3%,+18.8%
IP,KsJc,桶3:中等成牌,23.12,33.38,27.69,+44.4%,+19.7%
IP,AsKh,桶5:常规强听牌,23.13,21.28,30.81,-8.0%,+33.2%
IP,KhJc,桶3:中等成牌,23.18,33.27,27.60,+43.6%,+19.1%
IP,AsKd,桶5:常规强听牌,23.21,21.54,31.18,-7.2%,+34.4%
IP,AhKd,桶5:常规强听牌,23.22,21.53,31.18,-7.2%,+34.3%
IP,KdJc,桶3:中等成牌,23.23,33.33,27.64,+43.5%,+19.0%
IP,KcJd,桶3:中等成牌,23.25,32.98,27.35,+41.8%,+17.6%
IP,KsJd,桶3:中等成牌,23.48,33.34,27.66,+42.0%,+17.8%
IP,KhJd,桶3:中等成牌,23.54,33.26,27.59,+41.3%,+17.2%
IP,Jd9d,桶3:中等成牌,27.46,30.42,25.24,+10.8%,-8.1%
IP,AcJs,桶3:中等成牌,27.50,35.16,29.16,+27.8%,+6.0%
IP,Js9s,桶3:中等成牌,27.54,30.18,25.04,+9.6%,-9.1%
IP,AcJc,桶3:中等成牌,27.67,35.38,29.35,+27.9%,+6.1%
IP,AhJs,桶3:中等成牌,27.72,35.07,29.09,+26.5%,+5.0%
IP,AhJc,桶3:中等成牌,27.87,35.21,29.21,+26.3%,+4.8%
IP,AsJc,桶3:中等成牌,27.92,35.31,29.29,+26.5%,+4.9%
IP,Jd8d,桶3:中等成牌,27.96,29.61,24.56,+5.9%,-12.2%
IP,Js8s,桶3:中等成牌,28.01,29.34,24.33,+4.7%,-13.1%
IP,AcJd,桶3:中等成牌,28.09,35.54,29.48,+26.5%,+5.0%
IP,AdJs,桶3:中等成牌,28.14,35.46,29.41,+26.0%,+4.5%
IP,Tc9c,桶5:常规强听牌,28.17,18.17,26.32,-35.5%,-6.6%
IP,AhJd,桶3:中等成牌,28.28,35.46,29.42,+25.4%,+4.0%
IP,AdJc,桶3:中等成牌,28.31,35.60,29.53,+25.8%,+4.3%
IP,AsJd,桶3:中等成牌,28.34,35.53,29.47,+25.4%,+4.0%
IP,JsTs,桶3:中等成牌,28.45,32.10,26.63,+12.9%,-6.4%
IP,JdTd,桶3:中等成牌,29.01,32.69,27.11,+12.7%,-6.5%
IP,KsJs,桶3:中等成牌,29.36,35.94,29.81,+22.4%,+1.6%
IP,KdJd,桶3:中等成牌,29.39,36.00,29.86,+22.5%,+1.6%
IP,Td9d,桶5:常规强听牌,32.57,20.56,29.77,-36.9%,-8.6%
IP,Ts9s,桶5:常规强听牌,33.01,20.86,30.20,-36.8%,-8.5%
IP,Th9h,桶5:常规强听牌,33.38,20.72,30.00,-37.9%,-10.1%
IP,KcTc,桶5:常规强听牌,34.07,21.63,31.32,-36.5%,-8.1%
IP,AsJs,桶3:中等成牌,34.12,37.84,31.39,+10.9%,-8.0%
IP,AdJd,桶3:中等成牌,34.51,38.15,31.65,+10.6%,-8.3%
IP,Qc9c,桶3:中等成牌,35.57,37.31,30.95,+4.9%,-13.0%
IP,Qc8c,桶3:中等成牌,35.72,36.76,30.49,+2.9%,-14.6%
IP,QcTc,桶3:中等成牌,38.00,39.53,32.79,+4.0%,-13.7%
IP,KdTd,桶5:常规强听牌,39.20,24.42,35.36,-37.7%,-9.8%
IP,KsTs,桶5:常规强听牌,39.38,24.33,35.24,-38.2%,-10.5%
IP,KhTh,桶5:常规强听牌,39.63,24.25,35.11,-38.8%,-11.4%
IP,Qh8h,桶3:中等成牌,40.47,37.78,31.34,-6.6%,-22.6%
IP,Qh9h,桶3:中等成牌,40.59,38.63,32.05,-4.8%,-21.0%
IP,Qd8d,桶3:中等成牌,41.06,38.62,32.04,-5.9%,-22.0%
IP,Qd9d,桶3:中等成牌,41.15,39.43,32.71,-4.2%,-20.5%
IP,QhTh,桶3:中等成牌,43.83,40.79,33.84,-6.9%,-22.8%
IP,QdTd,桶3:中等成牌,43.85,41.45,34.38,-5.5%,-21.6%
IP,KcQh,桶2:中等顶对,46.92,44.06,48.92,-6.1%,+4.3%
IP,KdQh,桶2:中等顶对,47.42,44.30,49.18,-6.6%,+3.7%
IP,KsQh,桶2:中等顶对,47.48,44.12,48.99,-7.1%,+3.2%
IP,KcQc,桶2:中等顶对,47.69,44.78,49.72,-6.1%,+4.3%
IP,KcQd,桶2:中等顶对,48.14,44.94,49.89,-6.7%,+3.6%
IP,KdQc,桶2:中等顶对,48.21,44.90,49.86,-6.9%,+3.4%
IP,KsQc,桶2:中等顶对,48.28,44.82,49.77,-7.2%,+3.1%
IP,KsQd,桶2:中等顶对,48.72,44.94,49.90,-7.8%,+2.4%
IP,KhQc,桶2:中等顶对,48.73,45.29,50.29,-7.1%,+3.2%
IP,KhQd,桶2:中等顶对,49.17,45.43,50.44,-7.6%,+2.6%
IP,KhQh,桶2:中等顶对,53.32,47.60,52.85,-10.7%,-0.9%
IP,KdQd,桶2:中等顶对,53.63,48.17,53.48,-10.2%,-0.3%
IP,AsQh,桶2:中等顶对,66.05,51.00,56.63,-22.8%,-14.3%
IP,AcQh,桶2:中等顶对,66.12,51.37,57.03,-22.3%,-13.7%
IP,AdQh,桶2:中等顶对,66.35,51.45,57.12,-22.5%,-13.9%
IP,AsQc,桶2:中等顶对,66.84,51.77,57.48,-22.5%,-14.0%
IP,AcQc,桶2:中等顶对,66.90,52.12,57.87,-22.1%,-13.5%
IP,AhQc,桶2:中等顶对,66.95,51.91,57.63,-22.5%,-13.9%
IP,AdQc,桶2:中等顶对,67.14,52.15,57.90,-22.3%,-13.8%
IP,AsQd,桶2:中等顶对,67.42,52.02,57.76,-22.8%,-14.3%
IP,AcQd,桶2:中等顶对,67.48,52.38,58.16,-22.4%,-13.8%
IP,AhQd,桶2:中等顶对,67.53,52.16,57.92,-22.8%,-14.2%
IP,AhQh,桶2:中等顶对,70.88,54.06,60.02,-23.7%,-15.3%
IP,AdQd,桶2:中等顶对,72.20,55.37,61.48,-23.3%,-14.9%
IP,QcJc,桶1:超强成牌,104.22,86.24,124.18,-17.3%,+19.1%
IP,QdJd,桶1:超强成牌,107.16,87.42,125.88,-18.4%,+17.5%
IP,4s4h,桶1:超强成牌,125.73,95.69,137.79,-23.9%,+9.6%
IP,4s4c,桶1:超强成牌,126.04,96.52,138.98,-23.4%,+10.3%
IP,4h4c,桶1:超强成牌,126.05,96.57,139.06,-23.4%,+10.3%
IP,JdJc,桶1:超强成牌,133.14,102.02,146.90,-23.4%,+10.3%
IP,QdQc,桶1:超强成牌,133.79,108.36,156.04,-19.0%,+16.6%
IP,JsJc,桶1:超强成牌,133.92,103.08,148.44,-23.0%,+10.8%
IP,JsJd,桶1:超强成牌,134.08,102.92,148.20,-23.2%,+10.5%
IP,QhQc,桶1:超强成牌,134.83,110.20,158.69,-18.3%,+17.7%
IP,QhQd,桶1:超强成牌,135.03,109.93,158.30,-18.6%,+17.2%
