位置,手牌,大桶,FullEV,DLEv,DLEv_corrected,DLEv偏差%,修正后偏差%
OOP,6c5c,桶3:中等成牌,13.54,18.45,14.06,+36.3%,+3.8%
OOP,6d5d,桶3:中等成牌,13.54,18.45,14.06,+36.3%,+3.8%
OOP,6h5h,桶3:中等成牌,13.54,18.45,14.06,+36.3%,+3.8%
OOP,7d7c,桶3:中等成牌,13.64,18.33,13.97,+34.4%,+2.4%
OOP,7h7c,桶3:中等成牌,13.64,18.33,13.97,+34.4%,+2.4%
OOP,7h7d,桶3:中等成牌,13.64,18.33,13.97,+34.4%,+2.4%
OOP,7c6c,桶3:中等成牌,13.93,19.28,14.69,+38.4%,+5.5%
OOP,7d6d,桶3:中等成牌,13.93,19.28,14.69,+38.4%,+5.5%
OOP,7h6h,桶3:中等成牌,13.93,19.28,14.69,+38.4%,+5.5%
OOP,9c6c,桶3:中等成牌,14.17,19.48,14.85,+37.5%,+4.8%
OOP,9d6d,桶3:中等成牌,14.17,19.48,14.85,+37.5%,+4.8%
OOP,9h6h,桶3:中等成牌,14.17,19.48,14.85,+37.5%,+4.8%
OOP,5c4c,桶5:常规强听牌,14.78,13.37,14.32,-9.5%,-3.1%
OOP,5d4d,桶5:常规强听牌,14.78,13.37,14.32,-9.5%,-3.1%
OOP,5h4h,桶5:常规强听牌,14.78,13.37,14.32,-9.5%,-3.1%
OOP,7c5c,桶5:常规强听牌,14.94,14.04,15.03,-6.0%,+0.6%
OOP,7d5d,桶5:常规强听牌,14.94,14.04,15.03,-6.0%,+0.6%
OOP,7h5h,桶5:常规强听牌,14.94,14.04,15.03,-6.0%,+0.6%
OOP,9c7c,桶5:常规强听牌,15.78,15.54,16.64,-1.5%,+5.5%
OOP,9d7d,桶5:常规强听牌,15.78,15.54,16.64,-1.5%,+5.5%
OOP,9h7h,桶5:常规强听牌,15.78,15.54,16.64,-1.5%,+5.5%
OOP,8c5c,桶3:中等成牌,15.97,21.81,16.62,+36.5%,+4.0%
OOP,8d5d,桶3:中等成牌,15.97,21.81,16.62,+36.5%,+4.0%
OOP,8h5h,桶3:中等成牌,15.97,21.81,16.62,+36.5%,+4.0%
OOP,8c7c,桶2:中等顶对,16.07,22.19,16.76,+38.1%,+4.3%
OOP,8d7d,桶2:中等顶对,16.07,22.19,16.76,+38.1%,+4.3%
OOP,8h7h,桶2:中等顶对,16.07,22.19,16.76,+38.1%,+4.3%
OOP,9c8c,桶2:中等顶对,16.75,23.12,17.46,+38.0%,+4.2%
OOP,9d8d,桶2:中等顶对,16.75,23.12,17.46,+38.0%,+4.2%
OOP,9h8h,桶2:中等顶对,16.75,23.12,17.46,+38.0%,+4.2%
OOP,9d9c,桶3:中等成牌,17.80,25.38,19.34,+42.6%,+8.7%
OOP,9h9c,桶3:中等成牌,17.80,25.38,19.34,+42.6%,+8.7%
OOP,9h9d,桶3:中等成牌,17.80,25.38,19.34,+42.6%,+8.7%
OOP,Ac8c,桶2:中等顶对,18.19,25.06,18.92,+37.7%,+4.0%
OOP,Ad8d,桶2:中等顶对,18.19,25.06,18.92,+37.7%,+4.0%
OOP,Ah8h,桶2:中等顶对,18.19,25.06,18.92,+37.7%,+4.0%
OOP,TdTc,桶3:中等成牌,19.56,27.28,20.78,+39.4%,+6.2%
OOP,ThTc,桶3:中等成牌,19.56,27.28,20.78,+39.4%,+6.2%
OOP,ThTd,桶3:中等成牌,19.56,27.28,20.78,+39.4%,+6.2%
OOP,AcJs,桶5:常规强听牌,20.94,26.14,27.99,+24.8%,+33.7%
OOP,AdJs,桶5:常规强听牌,20.94,26.14,27.99,+24.8%,+33.7%
OOP,AhJs,桶5:常规强听牌,20.94,26.14,27.99,+24.8%,+33.7%
OOP,JdJc,桶3:中等成牌,21.54,29.27,22.30,+35.8%,+3.5%
OOP,JhJc,桶3:中等成牌,21.54,29.27,22.30,+35.8%,+3.5%
OOP,JhJd,桶3:中等成牌,21.54,29.27,22.30,+35.8%,+3.5%
OOP,KcQs,桶5:常规强听牌,23.49,24.05,25.75,+2.4%,+9.7%
OOP,KdQs,桶5:常规强听牌,23.49,24.05,25.75,+2.4%,+9.7%
OOP,KhQs,桶5:常规强听牌,23.49,24.05,25.75,+2.4%,+9.7%
OOP,QdQc,桶3:中等成牌,24.55,31.97,24.36,+30.2%,-0.8%
OOP,QhQc,桶3:中等成牌,24.55,31.97,24.36,+30.2%,-0.8%
OOP,QhQd,桶3:中等成牌,24.55,31.97,24.36,+30.2%,-0.8%
OOP,AcQs,桶5:常规强听牌,24.66,28.72,30.76,+16.5%,+24.7%
OOP,AdQs,桶5:常规强听牌,24.66,28.72,30.76,+16.5%,+24.7%
OOP,AhQs,桶5:常规强听牌,24.66,28.72,30.76,+16.5%,+24.7%
OOP,7s7c,桶4:超强听牌,26.13,30.99,29.00,+18.6%,+11.0%
OOP,7s7d,桶4:超强听牌,26.13,30.99,29.00,+18.6%,+11.0%
OOP,7s7h,桶4:超强听牌,26.13,30.99,29.00,+18.6%,+11.0%
OOP,KdKc,桶1:超强成牌,26.23,33.24,37.90,+26.7%,+44.5%
OOP,KhKc,桶1:超强成牌,26.23,33.24,37.90,+26.7%,+44.5%
OOP,KhKd,桶1:超强成牌,26.23,33.24,37.90,+26.7%,+44.5%
OOP,AdAc,桶1:超强成牌,27.64,36.29,41.37,+31.3%,+49.7%
OOP,AhAc,桶1:超强成牌,27.64,36.29,41.37,+31.3%,+49.7%
OOP,AhAd,桶1:超强成牌,27.64,36.29,41.37,+31.3%,+49.7%
OOP,KsQc,桶5:常规强听牌,29.04,25.99,27.83,-10.5%,-4.2%
OOP,KsQd,桶5:常规强听牌,29.04,25.99,27.83,-10.5%,-4.2%
OOP,KsQh,桶5:常规强听牌,29.04,25.99,27.83,-10.5%,-4.2%
OOP,AcKs,桶5:常规强听牌,30.66,32.12,34.40,+4.8%,+12.2%
OOP,AdKs,桶5:常规强听牌,30.66,32.12,34.40,+4.8%,+12.2%
OOP,AhKs,桶5:常规强听牌,30.66,32.12,34.40,+4.8%,+12.2%
OOP,9s9c,桶4:超强听牌,31.30,38.12,35.68,+21.8%,+14.0%
OOP,9s9d,桶4:超强听牌,31.30,38.12,35.68,+21.8%,+14.0%
OOP,9s9h,桶4:超强听牌,31.30,38.12,35.68,+21.8%,+14.0%
OOP,TsTc,桶4:超强听牌,33.44,40.35,37.77,+20.7%,+13.0%
OOP,TsTd,桶4:超强听牌,33.44,40.35,37.77,+20.7%,+13.0%
OOP,TsTh,桶4:超强听牌,33.44,40.35,37.77,+20.7%,+13.0%
OOP,JsJc,桶4:超强听牌,36.85,43.05,40.30,+16.8%,+9.4%
OOP,JsJd,桶4:超强听牌,36.85,43.05,40.30,+16.8%,+9.4%
OOP,JsJh,桶4:超强听牌,36.85,43.05,40.30,+16.8%,+9.4%
OOP,8c6c,桶1:超强成牌,40.51,40.68,46.38,+0.4%,+14.5%
OOP,8d6d,桶1:超强成牌,40.51,40.68,46.38,+0.4%,+14.5%
OOP,8h6h,桶1:超强成牌,40.51,40.68,46.38,+0.4%,+14.5%
OOP,AsJc,桶5:常规强听牌,41.03,33.32,35.68,-18.8%,-13.0%
OOP,AsJd,桶5:常规强听牌,41.03,33.32,35.68,-18.8%,-13.0%
OOP,AsJh,桶5:常规强听牌,41.03,33.32,35.68,-18.8%,-13.0%
OOP,AsQc,桶5:常规强听牌,41.79,34.60,37.05,-17.2%,-11.3%
OOP,AsQd,桶5:常规强听牌,41.79,34.60,37.05,-17.2%,-11.3%
OOP,AsQh,桶5:常规强听牌,41.79,34.60,37.05,-17.2%,-11.3%
OOP,AsKc,桶5:常规强听牌,42.60,36.15,38.71,-15.1%,-9.1%
OOP,AsKd,桶5:常规强听牌,42.60,36.15,38.71,-15.1%,-9.1%
OOP,AsKh,桶5:常规强听牌,42.60,36.15,38.71,-15.1%,-9.1%
OOP,QsQc,桶4:超强听牌,43.22,47.52,44.48,+10.0%,+2.9%
OOP,QsQd,桶4:超强听牌,43.22,47.52,44.48,+10.0%,+2.9%
OOP,QsQh,桶4:超强听牌,43.22,47.52,44.48,+10.0%,+2.9%
OOP,KsKc,桶4:超强听牌,50.01,51.15,47.87,+2.3%,-4.3%
OOP,KsKd,桶4:超强听牌,50.01,51.15,47.87,+2.3%,-4.3%
OOP,KsKh,桶4:超强听牌,50.01,51.15,47.87,+2.3%,-4.3%
OOP,6d6c,桶1:超强成牌,60.00,52.14,59.44,-13.1%,-0.9%
OOP,6h6c,桶1:超强成牌,60.00,52.14,59.44,-13.1%,-0.9%
OOP,6h6d,桶1:超强成牌,60.00,52.14,59.44,-13.1%,-0.9%
OOP,AsAc,桶4:超强听牌,63.56,56.91,53.27,-10.5%,-16.2%
OOP,AsAd,桶4:超强听牌,63.56,56.91,53.27,-10.5%,-16.2%
OOP,AsAh,桶4:超强听牌,63.56,56.91,53.27,-10.5%,-16.2%
OOP,8d8c,桶1:超强成牌,64.52,56.56,64.48,-12.3%,-0.1%
OOP,8h8c,桶1:超强成牌,64.52,56.56,64.48,-12.3%,-0.1%
OOP,8h8d,桶1:超强成牌,64.52,56.56,64.48,-12.3%,-0.1%
OOP,5s4s,桶1:超强成牌,66.39,56.63,64.56,-14.7%,-2.8%
OOP,7s5s,桶1:超强成牌,68.95,57.79,65.88,-16.2%,-4.5%
OOP,JsTs,桶1:超强成牌,69.00,58.53,66.72,-15.2%,-3.3%
OOP,9s7s,桶1:超强成牌,72.22,59.51,67.85,-17.6%,-6.1%
OOP,QsTs,桶1:超强成牌,72.83,60.54,69.01,-16.9%,-5.2%
OOP,QsJs,桶1:超强成牌,73.07,60.32,68.77,-17.4%,-5.9%
OOP,KsTs,桶1:超强成牌,80.74,65.93,75.16,-18.3%,-6.9%
OOP,KsQs,桶1:超强成牌,80.81,65.48,74.65,-19.0%,-7.6%
OOP,KsJs,桶1:超强成牌,81.10,65.75,74.95,-18.9%,-7.6%
OOP,Ks9s,桶1:超强成牌,82.00,66.19,75.45,-19.3%,-8.0%
OOP,AsKs,桶1:超强成牌,96.37,75.24,85.77,-21.9%,-11.0%
OOP,AsTs,桶1:超强成牌,99.44,78.48,89.47,-21.1%,-10.0%
OOP,AsQs,桶1:超强成牌,99.48,78.22,89.17,-21.4%,-10.4%
OOP,AsJs,桶1:超强成牌,99.95,78.45,89.44,-21.5%,-10.5%
OOP,As9s,桶1:超强成牌,100.37,78.54,89.53,-21.8%,-10.8%
OOP,As5s,桶1:超强成牌,102.26,80.74,92.04,-21.0%,-10.0%
OOP,As4s,桶1:超强成牌,103.56,81.66,93.09,-21.1%,-10.1%
IP,Ac2c,桶7:纯空气,4.23,5.72,5.29,+35.3%,+25.0%
IP,Ad2d,桶7:纯空气,4.23,5.72,5.29,+35.3%,+25.0%
IP,Ah2h,桶7:纯空气,4.23,5.72,5.29,+35.3%,+25.0%
IP,AdTc,桶7:纯空气,4.48,7.41,6.85,+65.7%,+53.1%
IP,AhTc,桶7:纯空气,4.48,7.41,6.85,+65.7%,+53.1%
IP,AcTd,桶7:纯空气,4.48,7.41,6.85,+65.7%,+53.1%
IP,AhTd,桶7:纯空气,4.48,7.41,6.85,+65.7%,+53.1%
IP,AcTh,桶7:纯空气,4.48,7.41,6.85,+65.7%,+53.1%
IP,AdTh,桶7:纯空气,4.48,7.41,6.85,+65.7%,+53.1%
IP,AcTc,桶7:纯空气,4.57,7.52,6.95,+64.5%,+52.0%
IP,AdTd,桶7:纯空气,4.57,7.52,6.95,+64.5%,+52.0%
IP,AhTh,桶7:纯空气,4.57,7.52,6.95,+64.5%,+52.0%
IP,Ac4c,桶7:纯空气,4.58,6.02,5.57,+31.4%,+21.4%
IP,Ad4d,桶7:纯空气,4.58,6.02,5.57,+31.4%,+21.4%
IP,Ah4h,桶7:纯空气,4.58,6.02,5.57,+31.4%,+21.4%
IP,KdJc,桶7:纯空气,4.61,4.34,4.01,-5.8%,-12.9%
IP,KhJc,桶7:纯空气,4.61,4.34,4.01,-5.8%,-12.9%
IP,KcJd,桶7:纯空气,4.61,4.34,4.01,-5.8%,-12.9%
IP,KhJd,桶7:纯空气,4.61,4.34,4.01,-5.8%,-12.9%
IP,KcJh,桶7:纯空气,4.61,4.34,4.01,-5.8%,-12.9%
IP,KdJh,桶7:纯空气,4.61,4.34,4.01,-5.8%,-12.9%
IP,Ac9c,桶7:纯空气,4.68,7.18,6.64,+53.4%,+41.8%
IP,Ad9d,桶7:纯空气,4.68,7.18,6.64,+53.4%,+41.8%
IP,Ah9h,桶7:纯空气,4.68,7.18,6.64,+53.4%,+41.8%
IP,KcJc,桶7:纯空气,4.73,4.41,4.08,-6.7%,-13.8%
IP,KdJd,桶7:纯空气,4.73,4.41,4.08,-6.7%,-13.8%
IP,KhJh,桶7:纯空气,4.73,4.41,4.08,-6.7%,-13.8%
IP,Ac7c,桶7:纯空气,4.76,6.92,6.40,+45.5%,+34.4%
IP,Ad7d,桶7:纯空气,4.76,6.92,6.40,+45.5%,+34.4%
IP,Ah7h,桶7:纯空气,4.76,6.92,6.40,+45.5%,+34.4%
IP,Ac5c,桶7:纯空气,4.90,6.43,5.94,+31.3%,+21.3%
IP,Ad5d,桶7:纯空气,4.90,6.43,5.94,+31.3%,+21.3%
IP,Ah5h,桶7:纯空气,4.90,6.43,5.94,+31.3%,+21.3%
IP,KdQc,桶7:纯空气,5.05,5.23,4.83,+3.4%,-4.4%
IP,KhQc,桶7:纯空气,5.05,5.23,4.83,+3.4%,-4.4%
IP,KcQd,桶7:纯空气,5.05,5.23,4.83,+3.4%,-4.4%
IP,KhQd,桶7:纯空气,5.05,5.23,4.83,+3.4%,-4.4%
IP,KcQh,桶7:纯空气,5.05,5.23,4.83,+3.4%,-4.4%
IP,KdQh,桶7:纯空气,5.05,5.23,4.83,+3.4%,-4.4%
IP,KcQc,桶7:纯空气,5.05,5.23,4.83,+3.4%,-4.4%
IP,KdQd,桶7:纯空气,5.05,5.23,4.83,+3.4%,-4.4%
IP,KhQh,桶7:纯空气,5.05,5.23,4.83,+3.4%,-4.4%
IP,AcJc,桶7:纯空气,5.10,8.32,7.69,+63.0%,+50.6%
IP,AdJd,桶7:纯空气,5.10,8.32,7.69,+63.0%,+50.6%
IP,AhJh,桶7:纯空气,5.10,8.32,7.69,+63.0%,+50.6%
IP,AdJc,桶7:纯空气,5.10,8.32,7.69,+63.0%,+50.6%
IP,AhJc,桶7:纯空气,5.10,8.32,7.69,+63.0%,+50.6%
IP,AcJd,桶7:纯空气,5.10,8.32,7.69,+63.0%,+50.6%
IP,AhJd,桶7:纯空气,5.10,8.32,7.69,+63.0%,+50.6%
IP,AcJh,桶7:纯空气,5.10,8.32,7.69,+63.0%,+50.6%
IP,AdJh,桶7:纯空气,5.10,8.32,7.69,+63.0%,+50.6%
IP,KcTc,桶7:纯空气,5.20,4.76,4.40,-8.3%,-15.3%
IP,KdTd,桶7:纯空气,5.20,4.76,4.40,-8.3%,-15.3%
IP,KhTh,桶7:纯空气,5.20,4.76,4.40,-8.3%,-15.3%
IP,Kc9c,桶7:纯空气,5.39,4.85,4.48,-10.0%,-16.9%
IP,Kd9d,桶7:纯空气,5.39,4.85,4.48,-10.0%,-16.9%
IP,Kh9h,桶7:纯空气,5.39,4.85,4.48,-10.0%,-16.9%
IP,QcJc,桶7:纯空气,5.44,4.14,3.82,-23.8%,-29.6%
IP,QdJd,桶7:纯空气,5.44,4.14,3.82,-23.8%,-29.6%
IP,QhJh,桶7:纯空气,5.44,4.14,3.82,-23.8%,-29.6%
IP,Kc7c,桶7:纯空气,5.52,5.02,4.64,-9.1%,-16.0%
IP,Kd7d,桶7:纯空气,5.52,5.02,4.64,-9.1%,-16.0%
IP,Kh7h,桶7:纯空气,5.52,5.02,4.64,-9.1%,-16.0%
IP,Kc5c,桶7:纯空气,5.57,4.49,4.15,-19.4%,-25.5%
IP,Kd5d,桶7:纯空气,5.57,4.49,4.15,-19.4%,-25.5%
IP,Kh5h,桶7:纯空气,5.57,4.49,4.15,-19.4%,-25.5%
IP,JcTc,桶7:纯空气,5.69,4.69,4.33,-17.6%,-23.9%
IP,JdTd,桶7:纯空气,5.69,4.69,4.33,-17.6%,-23.9%
IP,JhTh,桶7:纯空气,5.69,4.69,4.33,-17.6%,-23.9%
IP,QcTc,桶7:纯空气,5.78,4.74,4.38,-18.0%,-24.2%
IP,QdTd,桶7:纯空气,5.78,4.74,4.38,-18.0%,-24.2%
IP,QhTh,桶7:纯空气,5.78,4.74,4.38,-18.0%,-24.2%
IP,Jc9c,桶7:纯空气,5.86,4.93,4.56,-15.9%,-22.3%
IP,Jd9d,桶7:纯空气,5.86,4.93,4.56,-15.9%,-22.3%
IP,Jh9h,桶7:纯空气,5.86,4.93,4.56,-15.9%,-22.3%
IP,Qc9c,桶7:纯空气,5.96,4.95,4.58,-16.9%,-23.2%
IP,Qd9d,桶7:纯空气,5.96,4.95,4.58,-16.9%,-23.2%
IP,Qh9h,桶7:纯空气,5.96,4.95,4.58,-16.9%,-23.2%
IP,AcQc,桶7:纯空气,6.98,10.28,9.50,+47.1%,+36.0%
IP,AdQd,桶7:纯空气,6.98,10.28,9.50,+47.1%,+36.0%
IP,AhQh,桶7:纯空气,6.98,10.28,9.50,+47.1%,+36.0%
IP,AdQc,桶7:纯空气,6.98,10.28,9.50,+47.1%,+35.9%
IP,AhQc,桶7:纯空气,6.98,10.28,9.50,+47.1%,+35.9%
IP,AcQd,桶7:纯空气,6.98,10.28,9.50,+47.1%,+35.9%
IP,AhQd,桶7:纯空气,6.98,10.28,9.50,+47.1%,+35.9%
IP,AcQh,桶7:纯空气,6.98,10.28,9.50,+47.1%,+35.9%
IP,AdQh,桶7:纯空气,6.98,10.28,9.50,+47.1%,+35.9%
IP,AdKc,桶7:纯空气,8.94,12.17,11.25,+36.1%,+25.8%
IP,AhKc,桶7:纯空气,8.94,12.17,11.25,+36.1%,+25.8%
IP,AcKd,桶7:纯空气,8.94,12.17,11.25,+36.1%,+25.8%
IP,AhKd,桶7:纯空气,8.94,12.17,11.25,+36.1%,+25.8%
IP,AcKh,桶7:纯空气,8.94,12.17,11.25,+36.1%,+25.8%
IP,AdKh,桶7:纯空气,8.94,12.17,11.25,+36.1%,+25.8%
IP,2d2c,桶3:中等成牌,9.43,12.48,10.39,+32.4%,+10.2%
IP,2h2c,桶3:中等成牌,9.43,12.48,10.39,+32.4%,+10.2%
IP,2h2d,桶3:中等成牌,9.43,12.48,10.39,+32.4%,+10.2%
IP,4d4c,桶3:中等成牌,9.72,12.85,10.70,+32.2%,+10.1%
IP,4h4c,桶3:中等成牌,9.72,12.85,10.70,+32.2%,+10.1%
IP,4h4d,桶3:中等成牌,9.72,12.85,10.70,+32.2%,+10.1%
IP,5d5c,桶3:中等成牌,10.05,13.41,11.16,+33.4%,+11.0%
IP,5h5c,桶3:中等成牌,10.05,13.41,11.16,+33.4%,+11.0%
IP,5h5d,桶3:中等成牌,10.05,13.41,11.16,+33.4%,+11.0%
IP,Tc7c,桶6:弱听牌,10.18,8.48,11.48,-16.7%,+12.7%
IP,Td7d,桶6:弱听牌,10.18,8.48,11.48,-16.7%,+12.7%
IP,Th7h,桶6:弱听牌,10.18,8.48,11.48,-16.7%,+12.7%
IP,Tc9c,桶6:弱听牌,10.81,8.53,11.54,-21.1%,+6.8%
IP,Td9d,桶6:弱听牌,10.81,8.53,11.54,-21.1%,+6.8%
IP,Th9h,桶6:弱听牌,10.81,8.53,11.54,-21.1%,+6.8%
IP,Ac3c,桶3:中等成牌,11.41,14.19,11.81,+24.3%,+3.5%
IP,Ad3d,桶3:中等成牌,11.41,14.19,11.81,+24.3%,+3.5%
IP,Ah3h,桶3:中等成牌,11.41,14.19,11.81,+24.3%,+3.5%
IP,7d7c,桶3:中等成牌,11.97,15.86,13.21,+32.5%,+10.3%
IP,7h7c,桶3:中等成牌,11.97,15.86,13.21,+32.5%,+10.3%
IP,7h7d,桶3:中等成牌,11.97,15.86,13.21,+32.5%,+10.3%
IP,Ac6c,桶3:中等成牌,12.29,16.86,14.04,+37.1%,+14.2%
IP,Ad6d,桶3:中等成牌,12.29,16.86,14.04,+37.1%,+14.2%
IP,Ah6h,桶3:中等成牌,12.29,16.86,14.04,+37.1%,+14.2%
IP,6c4c,桶3:中等成牌,12.96,16.51,13.75,+27.4%,+6.1%
IP,6d4d,桶3:中等成牌,12.96,16.51,13.75,+27.4%,+6.1%
IP,6h4h,桶3:中等成牌,12.96,16.51,13.75,+27.4%,+6.1%
IP,6c5c,桶3:中等成牌,13.00,16.89,14.06,+29.9%,+8.2%
IP,6d5d,桶3:中等成牌,13.00,16.89,14.06,+29.9%,+8.2%
IP,6h5h,桶3:中等成牌,13.00,16.89,14.06,+29.9%,+8.2%
IP,5c3c,桶3:中等成牌,13.01,15.52,12.93,+19.3%,-0.7%
IP,5d3d,桶3:中等成牌,13.01,15.52,12.93,+19.3%,-0.7%
IP,5h3h,桶3:中等成牌,13.01,15.52,12.93,+19.3%,-0.7%
IP,7c6c,桶3:中等成牌,13.40,17.74,14.77,+32.4%,+10.2%
IP,7d6d,桶3:中等成牌,13.40,17.74,14.77,+32.4%,+10.2%
IP,7h6h,桶3:中等成牌,13.40,17.74,14.77,+32.4%,+10.2%
IP,Kc6c,桶3:中等成牌,13.44,17.11,14.25,+27.4%,+6.1%
IP,Kd6d,桶3:中等成牌,13.44,17.11,14.25,+27.4%,+6.1%
IP,Kh6h,桶3:中等成牌,13.44,17.11,14.25,+27.4%,+6.1%
IP,9c6c,桶3:中等成牌,13.54,18.06,15.03,+33.3%,+11.0%
IP,9d6d,桶3:中等成牌,13.54,18.06,15.03,+33.3%,+11.0%
IP,9h6h,桶3:中等成牌,13.54,18.06,15.03,+33.3%,+11.0%
IP,9d9c,桶3:中等成牌,15.18,21.52,17.92,+41.8%,+18.0%
IP,9h9c,桶3:中等成牌,15.18,21.52,17.92,+41.8%,+18.0%
IP,9h9d,桶3:中等成牌,15.18,21.52,17.92,+41.8%,+18.0%
IP,8c7c,桶2:中等顶对,15.75,20.90,16.94,+32.7%,+7.6%
IP,8d7d,桶2:中等顶对,15.75,20.90,16.94,+32.7%,+7.6%
