位置,手牌,大桶,FullEV,DLEv,DLEv_corrected,DLEv偏差%,修正后偏差%
OOP,AsQs,桶7:纯空气,10.09,15.92,11.78,+57.8%,+16.8%
OOP,5d4d,桶3:中等成牌,10.24,16.36,13.37,+59.8%,+30.6%
OOP,5s4s,桶3:中等成牌,10.24,16.36,13.37,+59.8%,+30.6%
OOP,AdQh,桶7:纯空气,10.27,15.96,11.81,+55.4%,+15.0%
OOP,AsQh,桶7:纯空气,10.27,15.96,11.81,+55.4%,+15.0%
OOP,AdJc,桶6:弱听牌,10.43,15.90,12.53,+52.5%,+20.1%
OOP,AsJc,桶6:弱听牌,10.43,15.90,12.53,+52.5%,+20.1%
OOP,QhTh,桶6:弱听牌,10.60,11.57,9.11,+9.1%,-14.0%
OOP,6d5d,桶3:中等成牌,10.82,17.42,14.23,+61.0%,+31.5%
OOP,6s5s,桶3:中等成牌,10.82,17.42,14.23,+61.0%,+31.5%
OOP,AhQd,桶7:纯空气,10.87,16.42,12.15,+51.1%,+11.8%
OOP,AhQs,桶7:纯空气,10.87,16.42,12.15,+51.1%,+11.8%
OOP,AhJh,桶6:弱听牌,11.01,15.62,12.31,+42.0%,+11.9%
OOP,AhJc,桶6:弱听牌,11.14,16.31,12.85,+46.3%,+15.3%
OOP,7d5d,桶3:中等成牌,11.15,17.67,14.43,+58.5%,+29.5%
OOP,7s5s,桶3:中等成牌,11.15,17.67,14.43,+58.5%,+29.5%
OOP,8d5d,桶3:中等成牌,11.40,17.82,14.56,+56.3%,+27.7%
OOP,8s5s,桶3:中等成牌,11.40,17.82,14.56,+56.3%,+27.7%
OOP,5h4h,桶3:中等成牌,11.80,17.02,13.90,+44.2%,+17.8%
OOP,QhJh,桶6:弱听牌,11.87,12.62,9.94,+6.3%,-16.2%
OOP,6h5h,桶3:中等成牌,12.34,18.08,14.77,+46.6%,+19.8%
OOP,Ad5d,桶3:中等成牌,12.54,20.32,16.60,+62.0%,+32.4%
OOP,As5s,桶3:中等成牌,12.54,20.32,16.60,+62.0%,+32.4%
OOP,AdQc,桶6:弱听牌,12.68,19.05,15.01,+50.2%,+18.3%
OOP,AsQc,桶6:弱听牌,12.68,19.05,15.01,+50.2%,+18.3%
OOP,7h5h,桶3:中等成牌,12.68,18.70,15.28,+47.4%,+20.5%
OOP,AcJd,桶6:弱听牌,12.72,17.44,13.74,+37.2%,+8.1%
OOP,AcJs,桶6:弱听牌,12.72,17.44,13.74,+37.2%,+8.1%
OOP,AcJh,桶6:弱听牌,12.90,17.44,13.75,+35.2%,+6.6%
OOP,8h5h,桶3:中等成牌,13.05,19.29,15.76,+47.8%,+20.8%
OOP,AhQh,桶6:弱听牌,13.28,18.11,14.27,+36.4%,+7.4%
OOP,AhQc,桶6:弱听牌,13.38,19.54,15.40,+46.1%,+15.1%
OOP,6h6d,桶3:中等成牌,13.99,18.76,15.32,+34.1%,+9.6%
OOP,6s6h,桶3:中等成牌,13.99,18.76,15.32,+34.1%,+9.6%
OOP,6s6d,桶3:中等成牌,14.44,18.85,15.40,+30.6%,+6.7%
OOP,AcQd,桶6:弱听牌,14.71,20.68,16.30,+40.6%,+10.8%
OOP,AcQs,桶6:弱听牌,14.71,20.68,16.30,+40.6%,+10.8%
OOP,AcQh,桶6:弱听牌,14.85,20.71,16.32,+39.5%,+9.9%
OOP,6h6c,桶3:中等成牌,15.31,20.54,16.78,+34.1%,+9.6%
OOP,6d6c,桶3:中等成牌,15.64,20.76,16.96,+32.7%,+8.4%
OOP,6s6c,桶3:中等成牌,15.64,20.76,16.96,+32.7%,+8.4%
OOP,7h7d,桶3:中等成牌,16.07,21.70,17.73,+35.1%,+10.4%
OOP,7s7h,桶3:中等成牌,16.07,21.70,17.73,+35.1%,+10.4%
OOP,Ah5h,桶3:中等成牌,16.31,22.48,18.37,+37.9%,+12.7%
OOP,7s7d,桶3:中等成牌,16.58,22.03,18.00,+32.9%,+8.6%
OOP,7h7c,桶3:中等成牌,17.40,23.19,18.94,+33.2%,+8.9%
OOP,7d7c,桶3:中等成牌,17.77,23.58,19.26,+32.7%,+8.4%
OOP,7s7c,桶3:中等成牌,17.77,23.58,19.26,+32.7%,+8.4%
OOP,8h8d,桶3:中等成牌,18.66,24.81,20.27,+33.0%,+8.6%
OOP,8s8h,桶3:中等成牌,18.66,24.81,20.27,+33.0%,+8.6%
OOP,8s8d,桶3:中等成牌,19.21,25.23,20.61,+31.4%,+7.3%
OOP,8h8c,桶3:中等成牌,20.16,26.23,21.43,+30.1%,+6.3%
OOP,8d8c,桶3:中等成牌,20.53,26.68,21.80,+29.9%,+6.2%
OOP,8s8c,桶3:中等成牌,20.53,26.68,21.80,+29.9%,+6.2%
OOP,8c6c,桶5:常规强听牌,20.82,20.14,20.75,-3.2%,-0.3%
OOP,9c6c,桶5:常规强听牌,20.88,20.00,20.60,-4.2%,-1.3%
OOP,7c6c,桶5:常规强听牌,21.16,20.56,21.18,-2.8%,+0.1%
OOP,8c7c,桶5:常规强听牌,21.52,20.75,21.37,-3.6%,-0.7%
OOP,9c7c,桶5:常规强听牌,21.56,20.62,21.24,-4.4%,-1.5%
OOP,9h9d,桶3:中等成牌,21.91,28.04,22.91,+28.0%,+4.6%
OOP,9s9h,桶3:中等成牌,21.91,28.04,22.91,+28.0%,+4.6%
OOP,9c8c,桶5:常规强听牌,22.27,21.42,22.06,-3.8%,-0.9%
OOP,9s9d,桶3:中等成牌,22.43,28.49,23.28,+27.0%,+3.8%
OOP,9h9c,桶3:中等成牌,23.42,29.49,24.09,+25.9%,+2.9%
OOP,9d9c,桶3:中等成牌,23.74,29.97,24.49,+26.2%,+3.1%
OOP,9s9c,桶3:中等成牌,23.74,29.97,24.49,+26.2%,+3.1%
OOP,ThTd,桶3:中等成牌,25.84,31.51,25.75,+22.0%,-0.4%
OOP,TsTh,桶3:中等成牌,25.84,31.51,25.75,+22.0%,-0.4%
OOP,TsTd,桶3:中等成牌,26.35,31.96,26.11,+21.3%,-0.9%
OOP,JcTc,桶5:常规强听牌,26.36,24.29,25.01,-7.9%,-5.1%
OOP,ThTc,桶3:中等成牌,27.19,32.88,26.86,+20.9%,-1.2%
OOP,TdTc,桶3:中等成牌,27.53,33.29,27.20,+20.9%,-1.2%
OOP,TsTc,桶3:中等成牌,27.53,33.29,27.20,+20.9%,-1.2%
OOP,QcTc,桶5:常规强听牌,28.40,26.14,26.92,-8.0%,-5.2%
OOP,Ac8c,桶5:常规强听牌,29.01,27.51,28.34,-5.2%,-2.3%
OOP,Ac9c,桶5:常规强听牌,29.50,27.97,28.81,-5.2%,-2.3%
OOP,Ac4c,桶5:常规强听牌,29.81,27.32,28.14,-8.4%,-5.6%
OOP,AcTc,桶5:常规强听牌,30.45,29.01,29.88,-4.7%,-1.9%
OOP,QcJc,桶5:常规强听牌,30.55,27.38,28.20,-10.4%,-7.7%
OOP,JhJd,桶3:中等成牌,31.82,36.40,29.74,+14.4%,-6.5%
OOP,JsJh,桶3:中等成牌,31.82,36.40,29.74,+14.4%,-6.5%
OOP,JsJd,桶3:中等成牌,31.99,36.35,29.70,+13.6%,-7.2%
OOP,AcJc,桶5:常规强听牌,32.85,31.60,32.54,-3.8%,-0.9%
OOP,JdJc,桶3:中等成牌,33.75,38.04,31.08,+12.7%,-7.9%
OOP,JsJc,桶3:中等成牌,33.75,38.04,31.08,+12.7%,-7.9%
OOP,JhJc,桶3:中等成牌,33.77,38.10,31.13,+12.8%,-7.8%
OOP,AcQc,桶5:常规强听牌,34.85,34.48,35.51,-1.1%,+1.9%
OOP,QhQd,桶3:中等成牌,37.22,40.54,33.12,+8.9%,-11.0%
OOP,QsQh,桶3:中等成牌,37.22,40.54,33.12,+8.9%,-11.0%
OOP,QsQd,桶3:中等成牌,37.37,40.53,33.11,+8.4%,-11.4%
OOP,QhQc,桶3:中等成牌,39.59,42.37,34.61,+7.0%,-12.6%
OOP,QdQc,桶3:中等成牌,39.64,42.35,34.60,+6.8%,-12.7%
OOP,QsQc,桶3:中等成牌,39.64,42.35,34.60,+6.8%,-12.7%
OOP,AsAd,桶1:超强成牌,41.42,43.37,49.05,+4.7%,+18.4%
OOP,AhAd,桶1:超强成牌,41.70,43.76,49.49,+4.9%,+18.7%
OOP,AsAh,桶1:超强成牌,41.70,43.76,49.49,+4.9%,+18.7%
OOP,AdAc,桶1:超强成牌,45.26,44.27,50.07,-2.2%,+10.6%
OOP,AsAc,桶1:超强成牌,45.26,44.27,50.07,-2.2%,+10.6%
OOP,AhAc,桶1:超强成牌,45.81,44.70,50.56,-2.4%,+10.4%
OOP,Kd9d,桶1:超强成牌,68.35,58.45,66.10,-14.5%,-3.3%
OOP,Ks9s,桶1:超强成牌,68.35,58.45,66.10,-14.5%,-3.3%
OOP,KdTd,桶1:超强成牌,69.18,59.15,66.90,-14.5%,-3.3%
OOP,KsTs,桶1:超强成牌,69.18,59.15,66.90,-14.5%,-3.3%
OOP,KdJd,桶1:超强成牌,71.47,60.53,68.46,-15.3%,-4.2%
OOP,KsJs,桶1:超强成牌,71.47,60.53,68.46,-15.3%,-4.2%
OOP,KdQh,桶1:超强成牌,74.30,64.93,73.44,-12.6%,-1.2%
OOP,KsQh,桶1:超强成牌,74.30,64.93,73.44,-12.6%,-1.2%
OOP,KdQd,桶1:超强成牌,74.31,64.95,73.45,-12.6%,-1.2%
OOP,KsQs,桶1:超强成牌,74.31,64.95,73.45,-12.6%,-1.2%
OOP,KsQd,桶1:超强成牌,74.32,64.95,73.45,-12.6%,-1.2%
OOP,KdQs,桶1:超强成牌,74.32,64.95,73.45,-12.6%,-1.2%
OOP,KdQc,桶1:超强成牌,77.10,64.75,73.23,-16.0%,-5.0%
OOP,KsQc,桶1:超强成牌,77.10,64.75,73.23,-16.0%,-5.0%
OOP,AhKd,桶1:超强成牌,78.68,69.51,78.62,-11.7%,-0.1%
OOP,AhKs,桶1:超强成牌,78.68,69.51,78.62,-11.7%,-0.1%
OOP,AsKd,桶1:超强成牌,78.95,69.63,78.75,-11.8%,-0.2%
OOP,AdKs,桶1:超强成牌,78.95,69.63,78.75,-11.8%,-0.2%
OOP,AdKd,桶1:超强成牌,79.20,69.84,78.99,-11.8%,-0.3%
OOP,AsKs,桶1:超强成牌,79.20,69.84,78.99,-11.8%,-0.3%
OOP,AcKd,桶1:超强成牌,81.68,68.81,77.82,-15.8%,-4.7%
OOP,AcKs,桶1:超强成牌,81.68,68.81,77.82,-15.8%,-4.7%
OOP,KsKd,桶1:超强成牌,116.33,88.12,99.66,-24.3%,-14.3%
IP,9d6d,桶7:纯空气,4.66,4.95,4.86,+6.4%,+4.3%
IP,9s6s,桶7:纯空气,4.66,4.95,4.86,+6.4%,+4.3%
IP,8d6d,桶7:纯空气,4.76,4.37,4.29,-8.1%,-10.0%
IP,8s6s,桶7:纯空气,4.76,4.37,4.29,-8.1%,-10.0%
IP,Ad6d,桶7:纯空气,4.86,6.46,6.33,+32.9%,+30.3%
IP,As6s,桶7:纯空气,4.86,6.46,6.33,+32.9%,+30.3%
IP,Td7d,桶7:纯空气,4.93,5.88,5.76,+19.2%,+16.9%
IP,Ts7s,桶7:纯空气,4.93,5.88,5.76,+19.2%,+16.9%
IP,Td8d,桶7:纯空气,4.96,5.88,5.76,+18.5%,+16.1%
IP,Ts8s,桶7:纯空气,4.96,5.88,5.76,+18.5%,+16.1%
IP,9d7d,桶7:纯空气,5.01,5.37,5.26,+7.2%,+5.1%
IP,9s7s,桶7:纯空气,5.01,5.37,5.26,+7.2%,+5.1%
IP,8d7d,桶7:纯空气,5.09,4.90,4.80,-3.8%,-5.8%
IP,8s7s,桶7:纯空气,5.09,4.90,4.80,-3.8%,-5.8%
IP,9d8d,桶7:纯空气,5.14,5.66,5.55,+10.1%,+7.9%
IP,9s8s,桶7:纯空气,5.14,5.66,5.55,+10.1%,+7.9%
IP,Ad7d,桶7:纯空气,5.17,6.86,6.73,+32.8%,+30.2%
IP,As7s,桶7:纯空气,5.17,6.86,6.73,+32.8%,+30.2%
IP,Jd8d,桶7:纯空气,5.18,5.81,5.69,+12.1%,+9.9%
IP,Js8s,桶7:纯空气,5.18,5.81,5.69,+12.1%,+9.9%
IP,Ad8d,桶7:纯空气,5.51,7.19,7.04,+30.3%,+27.7%
IP,As8s,桶7:纯空气,5.51,7.19,7.04,+30.3%,+27.7%
IP,6d4d,桶7:纯空气,5.55,3.66,3.59,-34.0%,-35.3%
IP,6s4s,桶7:纯空气,5.55,3.66,3.59,-34.0%,-35.3%
IP,Ad4d,桶7:纯空气,5.72,6.56,6.43,+14.6%,+12.3%
IP,As4s,桶7:纯空气,5.72,6.56,6.43,+14.6%,+12.3%
IP,7d6d,桶7:纯空气,5.78,4.70,4.61,-18.7%,-20.3%
IP,7s6s,桶7:纯空气,5.78,4.70,4.61,-18.7%,-20.3%
IP,Ad2d,桶7:纯空气,5.81,6.56,6.42,+12.9%,+10.7%
IP,As2s,桶7:纯空气,5.81,6.56,6.42,+12.9%,+10.7%
IP,Ad3d,桶7:纯空气,5.85,6.56,6.43,+12.0%,+9.8%
IP,As3s,桶7:纯空气,5.85,6.56,6.43,+12.0%,+9.8%
IP,Qd8d,桶7:纯空气,6.02,6.33,6.21,+5.1%,+3.0%
IP,Qs8s,桶7:纯空气,6.02,6.33,6.21,+5.1%,+3.0%
IP,Td9d,桶7:纯空气,6.16,6.37,6.25,+3.5%,+1.4%
IP,Ts9s,桶7:纯空气,6.16,6.37,6.25,+3.5%,+1.4%
IP,Jd9d,桶7:纯空气,6.36,6.26,6.14,-1.5%,-3.5%
IP,Js9s,桶7:纯空气,6.36,6.26,6.14,-1.5%,-3.5%
IP,Ad9d,桶7:纯空气,6.39,7.83,7.67,+22.6%,+20.1%
IP,As9s,桶7:纯空气,6.39,7.83,7.67,+22.6%,+20.1%
IP,9h6h,桶6:弱听牌,6.64,6.12,6.66,-7.9%,+0.3%
IP,Th7h,桶6:弱听牌,6.89,7.07,7.70,+2.6%,+11.7%
IP,Th8h,桶6:弱听牌,6.91,7.04,7.67,+1.9%,+10.9%
IP,8h6h,桶6:弱听牌,6.95,6.05,6.59,-12.9%,-5.2%
IP,9h7h,桶6:弱听牌,7.07,6.71,7.30,-5.1%,+3.3%
IP,9h8h,桶6:弱听牌,7.12,6.82,7.43,-4.2%,+4.3%
IP,AsTd,桶7:纯空气,7.21,8.86,8.69,+22.9%,+20.5%
IP,AdTs,桶7:纯空气,7.21,8.86,8.69,+22.9%,+20.5%
IP,AdTh,桶7:纯空气,7.24,8.94,8.76,+23.4%,+20.9%
IP,AsTh,桶7:纯空气,7.24,8.94,8.76,+23.4%,+20.9%
IP,Jh8h,桶6:弱听牌,7.27,6.89,7.50,-5.1%,+3.3%
IP,AdTd,桶7:纯空气,7.30,8.97,8.79,+22.9%,+20.5%
IP,AsTs,桶7:纯空气,7.30,8.97,8.79,+22.9%,+20.5%
IP,8h7h,桶6:弱听牌,7.34,6.81,7.41,-7.2%,+1.0%
IP,Qd9d,桶7:纯空气,7.37,6.83,6.70,-7.3%,-9.1%
IP,Qs9s,桶7:纯空气,7.37,6.83,6.70,-7.3%,-9.1%
IP,Ah6h,桶6:弱听牌,7.57,7.58,8.25,+0.2%,+9.0%
IP,JdTd,桶7:纯空气,7.58,7.03,6.89,-7.2%,-9.1%
IP,JsTs,桶7:纯空气,7.58,7.03,6.89,-7.2%,-9.1%
IP,AhTd,桶7:纯空气,7.70,8.93,8.75,+16.0%,+13.7%
IP,AhTs,桶7:纯空气,7.70,8.93,8.75,+16.0%,+13.7%
IP,6h4h,桶6:弱听牌,7.74,5.33,5.80,-31.2%,-25.1%
IP,7h6h,桶6:弱听牌,7.91,6.57,7.15,-17.0%,-9.6%
IP,Ah7h,桶6:弱听牌,7.94,7.96,8.67,+0.2%,+9.1%
IP,Th9h,桶6:弱听牌,8.09,7.58,8.26,-6.2%,+2.1%
IP,Ah8h,桶6:弱听牌,8.24,8.29,9.03,+0.6%,+9.5%
IP,Jh9h,桶6:弱听牌,8.41,7.33,7.98,-12.8%,-5.1%
IP,Qh8h,桶6:弱听牌,8.54,7.55,8.21,-11.6%,-3.8%
IP,AdJd,桶7:纯空气,8.62,10.13,9.93,+17.6%,+15.3%
IP,AsJs,桶7:纯空气,8.62,10.13,9.93,+17.6%,+15.3%
IP,AsJd,桶7:纯空气,8.62,10.13,9.93,+17.6%,+15.3%
IP,AdJs,桶7:纯空气,8.62,10.13,9.93,+17.6%,+15.3%
IP,AdJh,桶7:纯空气,8.66,10.07,9.87,+16.2%,+13.9%
IP,AsJh,桶7:纯空气,8.66,10.07,9.87,+16.2%,+13.9%
IP,QdTd,桶7:纯空气,8.84,7.70,7.55,-12.8%,-14.5%
IP,QsTs,桶7:纯空气,8.84,7.70,7.55,-12.8%,-14.5%
IP,Ah4h,桶6:弱听牌,8.88,7.45,8.11,-16.1%,-8.7%
IP,Ah2h,桶6:弱听牌,8.92,7.52,8.18,-15.7%,-8.2%
IP,Ah3h,桶6:弱听牌,8.96,7.52,8.18,-16.1%,-8.7%
IP,AhJd,桶7:纯空气,9.02,10.21,10.01,+13.1%,+10.9%
IP,AhJs,桶7:纯空气,9.02,10.21,10.01,+13.1%,+10.9%
IP,Ah9h,桶6:弱听牌,9.09,8.87,9.65,-2.5%,+6.2%
IP,QdJd,桶7:纯空气,9.23,7.61,7.46,-17.6%,-19.2%
IP,QsJs,桶7:纯空气,9.23,7.61,7.46,-17.6%,-19.2%
IP,5d4d,桶3:中等成牌,9.42,11.22,11.39,+19.0%,+20.8%
IP,5s4s,桶3:中等成牌,9.42,11.22,11.39,+19.0%,+20.8%
IP,AdTc,桶6:弱听牌,9.48,10.65,11.60,+12.3%,+22.3%
IP,AsTc,桶6:弱听牌,9.48,10.65,11.60,+12.3%,+22.3%
IP,5d3d,桶3:中等成牌,9.56,11.37,11.54,+18.9%,+20.7%
IP,5s3s,桶3:中等成牌,9.56,11.37,11.54,+18.9%,+20.7%
IP,Qh9h,桶6:弱听牌,9.74,8.05,8.77,-17.3%,-10.0%
IP,JhTh,桶6:弱听牌,9.96,8.29,9.03,-16.8%,-9.4%
IP,AhTc,桶6:弱听牌,10.01,10.71,11.66,+7.0%,+16.5%
IP,6d5d,桶3:中等成牌,10.02,12.07,12.25,+20.4%,+22.3%
IP,6s5s,桶3:中等成牌,10.02,12.07,12.25,+20.4%,+22.3%
IP,7d5d,桶3:中等成牌,10.38,12.80,13.00,+23.3%,+25.2%
IP,7s5s,桶3:中等成牌,10.38,12.80,13.00,+23.3%,+25.2%
IP,4s4d,桶3:中等成牌,10.40,8.82,8.96,-15.1%,-13.8%
IP,AhTh,桶6:弱听牌,10.41,10.61,11.55,+1.9%,+10.9%
IP,4h4d,桶3:中等成牌,10.41,8.84,8.97,-15.2%,-13.9%
IP,4s4h,桶3:中等成牌,10.41,8.84,8.97,-15.2%,-13.9%
IP,2h2d,桶3:中等成牌,10.81,8.86,9.00,-18.0%,-16.7%
IP,2s2h,桶3:中等成牌,10.81,8.86,9.00,-18.0%,-16.7%
IP,2s2d,桶3:中等成牌,10.83,8.86,9.00,-18.2%,-16.9%
IP,3h3d,桶3:中等成牌,10.84,8.95,9.08,-17.5%,-16.2%
IP,3s3h,桶3:中等成牌,10.84,8.95,9.08,-17.5%,-16.2%
IP,3s3d,桶3:中等成牌,10.88,8.95,9.08,-17.8%,-16.5%
IP,AdJc,桶6:弱听牌,10.98,13.16,14.33,+19.9%,+30.5%
IP,AsJc,桶6:弱听牌,10.98,13.16,14.33,+19.9%,+30.5%
IP,AhJc,桶6:弱听牌,11.42,13.35,14.53,+16.9%,+27.3%
IP,QhTh,桶6:弱听牌,11.48,9.14,9.96,-20.3%,-13.3%
IP,AdQd,桶7:纯空气,11.61,15.15,14.85,+30.6%,+28.0%
IP,AsQs,桶7:纯空气,11.61,15.15,14.85,+30.6%,+28.0%
IP,AsQd,桶7:纯空气,11.61,15.15,14.85,+30.6%,+28.0%
IP,AdQs,桶7:纯空气,11.61,15.15,14.85,+30.6%,+28.0%
IP,AdQh,桶7:纯空气,11.77,15.27,14.97,+29.8%,+27.2%
IP,AsQh,桶7:纯空气,11.77,15.27,14.97,+29.8%,+27.2%
IP,AhJh,桶6:弱听牌,11.78,12.60,13.72,+6.9%,+16.4%
IP,5h4h,桶3:中等成牌,11.83,13.51,13.72,+14.2%,+16.0%
IP,4d4c,桶3:中等成牌,11.96,9.52,9.66,-20.4%,-19.2%
IP,4s4c,桶3:中等成牌,11.96,9.52,9.66,-20.4%,-19.2%
IP,5h3h,桶3:中等成牌,11.96,13.66,13.87,+14.2%,+16.0%
IP,2h2c,桶3:中等成牌,11.99,9.43,9.57,-21.4%,-20.2%
IP,4h4c,桶3:中等成牌,12.01,9.53,9.68,-20.7%,-19.4%
IP,AhQd,桶7:纯空气,12.01,15.22,14.91,+26.7%,+24.2%
IP,AhQs,桶7:纯空气,12.01,15.22,14.91,+26.7%,+24.2%
IP,2d2c,桶3:中等成牌,12.06,9.43,9.57,-21.8%,-20.6%
IP,2s2c,桶3:中等成牌,12.06,9.43,9.57,-21.8%,-20.6%
IP,3h3c,桶3:中等成牌,12.06,9.51,9.66,-21.1%,-19.9%
IP,3d3c,桶3:中等成牌,12.13,9.51,9.66,-21.6%,-20.4%
IP,3s3c,桶3:中等成牌,12.13,9.51,9.66,-21.6%,-20.4%
IP,QhJh,桶6:弱听牌,12.16,8.73,9.50,-28.2%,-21.9%
IP,6h5h,桶3:中等成牌,12.41,14.27,14.49,+15.0%,+16.8%
IP,7h5h,桶3:中等成牌,12.80,15.01,15.24,+17.3%,+19.1%
IP,Ad5d,桶3:中等成牌,12.96,17.66,17.93,+36.3%,+38.3%
IP,As5s,桶3:中等成牌,12.96,17.66,17.93,+36.3%,+38.3%
IP,AcTh,桶6:弱听牌,13.78,11.90,12.96,-13.7%,-6.0%
IP,AcTd,桶6:弱听牌,14.00,12.35,13.44,-11.8%,-4.0%
IP,AcTs,桶6:弱听牌,14.00,12.35,13.44,-11.8%,-4.0%
IP,AcJh,桶6:弱听牌,14.37,14.17,15.42,-1.4%,+7.3%
IP,AcJd,桶6:弱听牌,14.49,14.44,15.73,-0.3%,+8.5%
IP,AcJs,桶6:弱听牌,14.49,14.44,15.73,-0.3%,+8.5%
IP,6h6d,桶3:中等成牌,14.92,15.38,15.62,+3.1%,+4.7%
IP,6s6h,桶3:中等成牌,14.92,15.38,15.62,+3.1%,+4.7%
IP,6s6d,桶3:中等成牌,15.04,15.40,15.64,+2.4%,+4.0%
IP,AdQc,桶6:弱听牌,15.07,18.73,20.39,+24.2%,+35.2%
IP,AsQc,桶6:弱听牌,15.07,18.73,20.39,+24.2%,+35.2%
IP,AhQh,桶6:弱听牌,15.39,17.68,19.25,+14.9%,+25.1%
IP,AhQc,桶6:弱听牌,15.47,18.79,20.46,+21.5%,+32.2%
IP,6d6c,桶3:中等成牌,16.67,17.32,17.58,+3.8%,+5.4%
IP,6s6c,桶3:中等成牌,16.67,17.32,17.58,+3.8%,+5.4%
IP,6h6c,桶3:中等成牌,16.69,17.30,17.56,+3.6%,+5.2%
IP,Ah5h,桶3:中等成牌,16.80,20.17,20.48,+20.1%,+21.9%
IP,AcQd,桶6:弱听牌,17.01,19.63,21.37,+15.4%,+25.6%
IP,AcQs,桶6:弱听牌,17.01,19.63,21.37,+15.4%,+25.6%
IP,AcQh,桶6:弱听牌,17.23,19.76,21.51,+14.7%,+24.8%
IP,7h7d,桶3:中等成牌,17.55,18.66,18.94,+6.3%,+7.9%
IP,7s7h,桶3:中等成牌,17.55,18.66,18.94,+6.3%,+7.9%
